Time	Sin	Left_Hand_X	Right_Hand_X	Left_Hand_Y	Right_Hand_Y	Left_Grip	Right_Grip
3.232	-0.240566872	18.43428571	10.8	15.5	13.77684737	500	0
3.236	-0.244630526	18.43428571	10.81142857	15.5	13.75655056	500	0
3.24	-0.248689887	18.43428571	10.82285714	15.5	13.73627557	500	0
3.244	-0.252744885	18.43428571	10.83428571	15.5	13.71602276	500	0
3.248	-0.256795449	18.43428571	10.84571429	15.5	13.69579247	500	0
3.252	-0.260841506	18.43428571	10.85714286	15.5	13.67558506	500	0
3.256	-0.264882987	18.43428571	10.86857143	15.5	13.6554009	500	0
3.26	-0.268919821	18.43428571	10.88	15.5	13.63524032	500	0
3.264	-0.272951936	18.43428571	10.89142857	15.5	13.61510369	500	0
3.268	-0.276979261	18.43428571	10.90285714	15.5	13.59499136	500	0
3.272	-0.281001727	18.43428571	10.91428571	15.5	13.57490369	500	0
3.276	-0.285019262	18.43428571	10.92571429	15.5	13.55484102	500	0
3.28	-0.289031797	18.43428571	10.93714286	15.5	13.5348037	500	0
3.284	-0.29303926	18.43428571	10.94857143	15.5	13.51479209	500	0
3.288	-0.297041582	18.43428571	10.96	15.5	13.49480654	500	0
3.292	-0.301038691	18.43428571	10.97142857	15.5	13.47484741	500	0
3.296	-0.305030519	18.43428571	10.98285714	15.5	13.45491503	500	0
3.3	-0.309016994	18.43428571	10.99428571	15.5	13.43500976	500	0
3.304	-0.312998048	18.43428571	11.00571429	15.5	13.41513195	500	0
3.308	-0.31697361	18.43428571	11.01714286	15.5	13.39528195	500	0
3.312	-0.32094361	18.43428571	11.02857143	15.5	13.37546011	500	0
3.316	-0.324907979	18.43428571	11.04	15.5	13.35566677	500	0
3.32	-0.328866647	18.43428571	11.05142857	15.5	13.33590228	500	0
3.324	-0.332819545	18.43428571	11.06285714	15.5	13.31616699	500	0
3.328	-0.336766603	18.43428571	11.07428571	15.5	13.29646124	500	0
3.332	-0.340707752	18.43428571	11.08571429	15.5	13.27678538	500	0
3.336	-0.344642923	18.43428571	11.09714286	15.5	13.25713976	500	0
3.34	-0.348572047	18.43428571	11.10857143	15.5	13.23752472	500	0
3.344	-0.352495055	18.43428571	11.12	15.5	13.21794061	500	0
3.348	-0.356411879	18.43428571	11.13142857	15.5	13.19838776	500	0
3.352	-0.360322448	18.43428571	11.14285714	15.5	13.17886652	500	0
3.356	-0.364226696	18.43428571	11.15428571	15.5	13.15937724	500	0
3.36	-0.368124553	18.43428571	11.16571429	15.5	13.13992025	500	0
3.364	-0.37201595	18.43428571	11.17714286	15.5	13.1204959	500	0
3.368	-0.375900821	18.43428571	11.18857143	15.5	13.10110452	500	0
3.372	-0.379779096	18.43428571	11.2	15.5	13.08174647	500	0
3.376	-0.383650707	18.43428571	11.21142857	15.5	13.06242207	500	0
3.38	-0.387515586	18.43428571	11.22285714	15.5	13.04313167	500	0
3.384	-0.391373667	18.43428571	11.23428571	15.5	13.0238756	500	0
3.388	-0.39522488	18.43428571	11.24571429	15.5	13.00465421	500	0
3.392	-0.399069159	18.43428571	11.25714286	15.5	12.98546782	500	0
3.396	-0.402906436	18.43428571	11.26857143	15.5	12.96631678	500	0
3.4	-0.406736643	18.43428571	11.28	15.5	12.94720143	500	0
3.404	-0.410559714	18.43428571	11.29142857	15.5	12.9281221	500	0
3.408	-0.414375581	18.43428571	11.30285714	15.5	12.90907911	500	0
3.412	-0.418184178	18.43428571	11.31428571	15.5	12.89007282	500	0
3.416	-0.421985437	18.43428571	11.32571429	15.5	12.87110354	500	0
3.42	-0.425779292	18.43428571	11.33714286	15.5	12.85217162	500	0
3.424	-0.429565676	18.43428571	11.34857143	15.5	12.83327739	500	0
3.428	-0.433344523	18.43428571	11.36	15.5	12.81442117	500	0
3.432	-0.437115767	18.43428571	11.37142857	15.5	12.7956033	500	0
3.436	-0.440879341	18.43428571	11.38285714	15.5	12.7768241	500	0
3.44	-0.444635179	18.43428571	11.39428571	15.5	12.75808392	500	0
3.444	-0.448383216	18.43428571	11.40571429	15.5	12.73938307	500	0
3.448	-0.452123386	18.43428571	11.41714286	15.5	12.72072189	500	0
3.452	-0.455855622	18.43428571	11.42857143	15.5	12.7021007	500	0
3.456	-0.459579861	18.43428571	11.44	15.5	12.68351982	500	0
3.46	-0.463296035	18.43428571	11.45142857	15.5	12.6649796	500	0
3.464	-0.467004081	18.43428571	11.46285714	15.5	12.64648034	500	0
3.468	-0.470703932	18.43428571	11.47428571	15.5	12.62802238	500	0
3.472	-0.474395525	18.43428571	11.48571429	15.5	12.60960603	500	0
3.476	-0.478078794	18.43428571	11.49714286	15.5	12.59123163	500	0
3.48	-0.481753674	18.43428571	11.50857143	15.5	12.57289949	500	0
3.484	-0.485420102	18.43428571	11.52	15.5	12.55460994	500	0
3.488	-0.489078012	18.43428571	11.53142857	15.5	12.53636329	500	0
3.492	-0.492727342	18.43428571	11.54285714	15.5	12.51815987	500	0
3.496	-0.496368025	18.43428571	11.55428571	15.5	12.5	500	0
3.5	-0.5	18.43428571	11.56571429	15.5	12.48188399	500	0
3.504	-0.503623202	18.43428571	11.57714286	15.5	12.46381217	500	0
3.508	-0.507237567	18.43428571	11.58857143	15.5	12.44578484	500	0
3.512	-0.510843032	18.43428571	11.6	15.5	12.42780233	500	0
3.516	-0.514439534	18.43428571	11.61142857	15.5	12.40986495	500	0
3.52	-0.518027009	18.43428571	11.62285714	15.5	12.39197302	500	0
3.524	-0.521605396	18.43428571	11.63428571	15.5	12.37412685	500	0
3.528	-0.52517463	18.43428571	11.64571429	15.5	12.35632675	500	0
3.532	-0.52873465	18.43428571	11.65714286	15.5	12.33857304	500	0
3.536	-0.532285392	18.43428571	11.66857143	15.5	12.32086603	500	0
3.54	-0.535826795	18.43428571	11.68	15.5	12.30320602	500	0
3.544	-0.539358796	18.43428571	11.69142857	15.5	12.28559333	500	0
3.548	-0.542881334	18.43428571	11.70285714	15.5	12.26802827	500	0
3.552	-0.546394347	18.43428571	11.71428571	15.5	12.25051114	500	0
3.556	-0.549897772	18.43428571	11.72571429	15.5	12.23304225	500	0
3.56	-0.553391549	18.43428571	11.73714286	15.5	12.21562192	500	0
3.564	-0.556875616	18.43428571	11.74857143	15.5	12.19825044	500	0
3.568	-0.560349913	18.43428571	11.76	15.5	12.18092811	500	0
3.572	-0.563814377	18.43428571	11.77142857	15.5	12.16365525	500	0
3.576	-0.567268949	18.43428571	11.78285714	15.5	12.14643216	500	0
3.58	-0.570713568	18.43428571	11.79428571	15.5	12.12925914	500	0
3.584	-0.574148173	18.43428571	11.80571429	15.5	12.11213648	500	0
3.588	-0.577572703	18.43428571	11.81714286	15.5	12.0950645	500	0
3.592	-0.5809871	18.43428571	11.82857143	15.5	12.07804348	500	0
3.596	-0.584391303	18.43428571	11.84	15.5	12.06107374	500	0
3.6	-0.587785252	18.43428571	11.85142857	15.5	12.04415556	500	0
3.604	-0.591168888	18.43428571	11.86285714	15.5	12.02728924	500	0
3.608	-0.594542152	18.43428571	11.87428571	15.5	12.01047508	500	0
3.612	-0.597904983	18.43428571	11.88571429	15.5	11.99371338	500	0
3.616	-0.601257324	18.43428571	11.89714286	15.5	11.97700443	500	0
3.62	-0.604599115	18.43428571	11.90857143	15.5	11.96034851	500	0
3.624	-0.607930298	18.43428571	11.92	15.5	11.94374593	500	0
3.628	-0.611250814	18.43428571	11.93142857	15.5	11.92719698	500	0
3.632	-0.614560605	18.43428571	11.94285714	15.5	11.91070193	500	0
3.636	-0.617859613	18.43428571	11.95428571	15.5	11.8942611	500	0
3.64	-0.62114778	18.43428571	11.96571429	15.5	11.87787476	500	0
3.644	-0.624425049	18.43428571	11.97714286	15.5	11.86154319	500	0
3.648	-0.627691361	18.43428571	11.98857143	15.5	11.8452667	500	0
3.652	-0.63094666	18.43428571	12	15.5	11.82904556	500	0
3.656	-0.634190889	18.43428571	12.01142857	15.5	11.81288005	500	0
3.66	-0.63742399	18.43428571	12.02285714	15.5	11.79677047	500	0
3.664	-0.640645907	18.43428571	12.03428571	15.5	11.78071709	500	0
3.668	-0.643856583	18.43428571	12.04571429	15.5	11.76472019	500	0
3.672	-0.647055962	18.43428571	12.05714286	15.5	11.74878006	500	0
3.676	-0.650243987	18.43428571	12.06857143	15.5	11.73289698	500	0
3.68	-0.653420604	18.43428571	12.08	15.5	11.71707122	500	0
3.684	-0.656585756	18.43428571	12.09142857	15.5	11.70130306	500	0
3.688	-0.659739387	18.43428571	12.10285714	15.5	11.68559279	500	0
3.692	-0.662881443	18.43428571	12.11428571	15.5	11.66994066	500	0
3.696	-0.666011867	18.43428571	12.12571429	15.5	11.65434697	500	0
3.7	-0.669130606	18.43428571	12.13714286	15.5	11.63881198	500	0
3.704	-0.672237605	18.43428571	12.14857143	15.5	11.62333596	500	0
3.708	-0.675332808	18.43428571	12.16	15.5	11.60791919	500	0
3.712	-0.678416162	18.43428571	12.17142857	15.5	11.59256194	500	0
3.716	-0.681487613	18.43428571	12.18285714	15.5	11.57726447	500	0
3.72	-0.684547106	18.43428571	12.19428571	15.5	11.56202706	500	0
3.724	-0.687594588	18.43428571	12.20571429	15.5	11.54684997	500	0
3.728	-0.690630006	18.43428571	12.21714286	15.5	11.53173347	500	0
3.732	-0.693653306	18.43428571	12.22857143	15.5	11.51667783	500	0
3.736	-0.696664435	18.43428571	12.24	15.5	11.5016833	500	0
3.74	-0.699663341	18.43428571	12.25142857	15.5	11.48675015	500	0
3.744	-0.70264997	18.43428571	12.26285714	15.5	11.47187865	500	0
3.748	-0.70562427	18.43428571	12.27428571	15.5	11.45706905	500	0
3.752	-0.70858619	18.43428571	12.28571429	15.5	11.44232161	500	0
3.756	-0.711535677	18.43428571	12.29714286	15.5	11.4276366	500	0
3.76	-0.71447268	18.43428571	12.30857143	15.5	11.41301427	500	0
3.764	-0.717397146	18.43428571	12.32	15.5	11.39845488	500	0
3.768	-0.720309025	18.43428571	12.33142857	15.5	11.38395867	500	0
3.772	-0.723208265	18.43428571	12.34285714	15.5	11.36952592	500	0
3.776	-0.726094816	18.43428571	12.35428571	15.5	11.35515686	500	0
3.78	-0.728968627	18.43428571	12.36571429	15.5	11.34085176	500	0
3.784	-0.731829648	18.43428571	12.37714286	15.5	11.32661086	500	0
3.788	-0.734677828	18.43428571	12.38857143	15.5	11.31243441	500	0
3.792	-0.737513117	18.43428571	12.4	15.5	11.29832267	500	0
3.796	-0.740335466	18.43428571	12.41142857	15.5	11.28427587	500	0
3.8	-0.743144825	18.43428571	12.42285714	15.5	11.27029427	500	0
3.804	-0.745941145	18.43428571	12.43428571	15.5	11.25637811	500	0
3.808	-0.748724377	18.43428571	12.44571429	15.5	11.24252764	500	0
3.812	-0.751494472	18.43428571	12.45714286	15.5	11.2287431	500	0
3.816	-0.754251381	18.43428571	12.46857143	15.5	11.21502472	500	0
3.82	-0.756995056	18.43428571	12.48	15.5	11.20137276	500	0
3.824	-0.759725448	18.43428571	12.49142857	15.5	11.18778744	500	0
3.828	-0.762442511	18.43428571	12.50285714	15.5	11.17426902	500	0
3.832	-0.765146196	18.43428571	12.51428571	15.5	11.16081772	500	0
3.836	-0.767836456	18.43428571	12.52571429	15.5	11.14743379	500	0
3.84	-0.770513243	18.43428571	12.53714286	15.5	11.13411745	500	0
3.844	-0.773176511	18.43428571	12.54857143	15.5	11.12086894	500	0
3.848	-0.775826212	18.43428571	12.56	15.5	11.10768849	500	0
3.852	-0.778462302	18.43428571	12.57142857	15.5	11.09457634	500	0
3.856	-0.781084732	18.43428571	12.58285714	15.5	11.08153271	500	0
3.86	-0.783693457	18.43428571	12.59428571	15.5	11.06855784	500	0
3.864	-0.786288432	18.43428571	12.60571429	15.5	11.05565195	500	0
3.868	-0.788869611	18.43428571	12.61714286	15.5	11.04281526	500	0
3.872	-0.791436948	18.43428571	12.62857143	15.5	11.03004801	500	0
3.876	-0.793990399	18.43428571	12.64	15.5	11.01735041	500	0
3.88	-0.796529918	18.43428571	12.65142857	15.5	11.00472269	500	0
3.884	-0.799055462	18.43428571	12.66285714	15.5	10.99216508	500	0
3.888	-0.801566985	18.43428571	12.67428571	15.5	10.97967778	500	0
3.892	-0.804064444	18.43428571	12.68571429	15.5	10.96726103	500	0
3.896	-0.806547795	18.43428571	12.69714286	15.5	10.95491503	500	0
3.9	-0.809016994	18.43428571	12.70857143	15.5	10.94264001	500	0
3.904	-0.811471999	18.43428571	12.72	15.5	10.93043617	500	0
3.908	-0.813912765	18.43428571	12.73142857	15.5	10.91830375	500	0
3.912	-0.816339251	18.43428571	12.74285714	15.5	10.90624294	500	0
3.916	-0.818751413	18.43428571	12.75428571	15.5	10.89425395	500	0
3.92	-0.821149209	18.43428571	12.76571429	15.5	10.88233701	500	0
3.924	-0.823532598	18.43428571	12.77714286	15.5	10.87049232	500	0
3.928	-0.825901536	18.43428571	12.78857143	15.5	10.85872008	500	0
3.932	-0.828255984	18.43428571	12.8	15.5	10.8470205	500	0
3.936	-0.830595899	18.43428571	12.81142857	15.5	10.8353938	500	0
3.94	-0.832921241	18.43428571	12.82285714	15.5	10.82384016	500	0
3.944	-0.835231968	18.43428571	12.83428571	15.5	10.8123598	500	0
3.948	-0.83752804	18.43428571	12.84571429	15.5	10.80095291	500	0
3.952	-0.839809417	18.43428571	12.85714286	15.5	10.78961971	500	0
3.956	-0.842076059	18.43428571	12.86857143	15.5	10.77836037	500	0
3.96	-0.844327926	18.43428571	12.88	15.5	10.76717511	500	0
3.964	-0.846564978	18.43428571	12.89142857	15.5	10.75606412	500	0
3.968	-0.848787176	18.43428571	12.90285714	15.5	10.74502759	500	0
3.972	-0.850994482	18.43428571	12.91428571	15.5	10.73406572	500	0
3.976	-0.853186856	18.43428571	12.92571429	15.5	10.7231787	500	0
3.98	-0.85536426	18.43428571	12.93714286	15.5	10.71236672	500	0
3.984	-0.857526656	18.43428571	12.94857143	15.5	10.70162997	500	0
3.988	-0.859674006	18.43428571	12.96	15.5	10.69096864	500	0
3.992	-0.861806272	18.43428571	12.97142857	15.5	10.68038291	500	0
3.996	-0.863923417	18.43428571	12.98285714	15.5	10.66987298	500	0
4	-0.866025404	18.43428571	12.99428571	15.5	10.65943902	500	0
4.004	-0.868112195	18.43428571	13.00571429	15.5	10.64908123	500	0
4.008	-0.870183755	18.43428571	13.01714286	15.5	10.63879977	500	0
4.012	-0.872240046	18.43428571	13.02857143	15.5	10.62859483	500	0
4.016	-0.874281033	18.43428571	13.04	15.5	10.6184666	500	0
4.02	-0.87630668	18.43428571	13.05142857	15.5	10.60841524	500	0
4.024	-0.878316951	18.43428571	13.06285714	15.5	10.59844094	500	0
4.028	-0.880311812	18.43428571	13.07428571	15.5	10.58854387	500	0
4.032	-0.882291226	18.43428571	13.08571429	15.5	10.5787242	500	0
4.036	-0.88425516	18.43428571	13.09714286	15.5	10.5689821	500	0
4.04	-0.886203579	18.43428571	13.10857143	15.5	10.55931776	500	0
4.044	-0.888136449	18.43428571	13.12	15.5	10.54973132	500	0
4.048	-0.890053735	18.43428571	13.13142857	15.5	10.54022298	500	0
4.052	-0.891955405	18.43428571	13.14285714	15.5	10.53079288	500	0
4.056	-0.893841424	18.43428571	13.15428571	15.5	10.5214412	500	0
4.06	-0.89571176	18.43428571	13.16571429	15.5	10.5121681	500	0
4.064	-0.89756638	18.43428571	13.17714286	15.5	10.50297374	500	0
4.068	-0.899405252	18.43428571	13.18857143	15.5	10.49385829	500	0
4.072	-0.901228342	18.43428571	13.2	15.5	10.4848219	500	0
4.076	-0.90303562	18.43428571	13.21142857	15.5	10.47586474	500	0
4.08	-0.904827052	18.43428571	13.22285714	15.5	10.46698695	500	0
4.084	-0.906602609	18.43428571	13.23428571	15.5	10.4581887	500	0
4.088	-0.908362259	18.43428571	13.24571429	15.5	10.44947015	500	0
4.092	-0.910105971	18.43428571	13.25714286	15.5	10.44083143	500	0
4.096	-0.911833714	18.43428571	13.26857143	15.5	10.43227271	500	0
4.1	-0.913545458	18.43428571	13.28	15.5	10.42379414	500	0
4.104	-0.915241173	18.43428571	13.29142857	15.5	10.41539586	500	0
4.108	-0.916920829	18.43428571	13.30285714	15.5	10.40707802	500	0
4.112	-0.918584397	18.43428571	13.31428571	15.5	10.39884076	500	0
4.116	-0.920231847	18.43428571	13.32571429	15.5	10.39068424	500	0
4.12	-0.921863152	18.43428571	13.33714286	15.5	10.3826086	500	0
4.124	-0.923478281	18.43428571	13.34857143	15.5	10.37461397	500	0
4.128	-0.925077207	18.43428571	13.36	15.5	10.36670049	500	0
4.132	-0.926659901	18.43428571	13.37142857	15.5	10.35886832	500	0
4.136	-0.928226337	18.43428571	13.38285714	15.5	10.35111757	500	0
4.14	-0.929776486	18.43428571	13.39428571	15.5	10.3434484	500	0
4.144	-0.931310321	18.43428571	13.40571429	15.5	10.33586092	500	0
4.148	-0.932827815	18.43428571	13.41714286	15.5	10.32835529	500	0
4.152	-0.934328942	18.43428571	13.42857143	15.5	10.32093162	500	0
4.156	-0.935813676	18.43428571	13.44	15.5	10.31359005	500	0
4.16	-0.937281989	18.43428571	13.45142857	15.5	10.30633071	500	0
4.164	-0.938733858	18.43428571	13.46285714	15.5	10.29915373	500	0
4.168	-0.940169255	18.43428571	13.47428571	15.5	10.29205922	500	0
4.172	-0.941588156	18.43428571	13.48571429	15.5	10.28504732	500	0
4.176	-0.942990536	18.43428571	13.49714286	15.5	10.27811815	500	0
4.18	-0.94437637	18.43428571	13.50857143	15.5	10.27127183	500	0
4.184	-0.945745635	18.43428571	13.52	15.5	10.26450848	500	0
4.188	-0.947098305	18.43428571	13.53142857	15.5	10.25782821	500	0
4.192	-0.948434358	18.43428571	13.54285714	15.5	10.25123115	500	0
4.196	-0.949753769	18.43428571	13.55428571	15.5	10.24471742	500	0
4.2	-0.951056516	18.43428571	13.56571429	15.5	10.23828712	500	0
4.204	-0.952342576	18.43428571	13.57714286	15.5	10.23194037	500	0
4.208	-0.953611927	18.43428571	13.58857143	15.5	10.22567728	500	0
4.212	-0.954864545	18.43428571	13.6	15.5	10.21949796	500	0
4.216	-0.956100409	18.43428571	13.61142857	15.5	10.21340251	500	0
4.22	-0.957319498	18.43428571	13.62285714	15.5	10.20739105	500	0
4.224	-0.958521789	18.43428571	13.63428571	15.5	10.20146369	500	0
4.228	-0.959707262	18.43428571	13.64571429	15.5	10.19562052	500	0
4.232	-0.960875897	18.43428571	13.65714286	15.5	10.18986164	500	0
4.236	-0.962027672	18.43428571	13.66857143	15.5	10.18418717	500	0
4.24	-0.963162567	18.43428571	13.68	15.5	10.17859719	500	0
4.244	-0.964280562	18.43428571	13.69142857	15.5	10.17309181	500	0
4.248	-0.965381639	18.43428571	13.70285714	15.5	10.16767112	500	0
4.252	-0.966465777	18.43428571	13.71428571	15.5	10.16233521	500	0
4.256	-0.967532957	18.43428571	13.72571429	15.5	10.15708419	500	0
4.26	-0.968583161	18.43428571	13.73714286	15.5	10.15191815	500	0
4.264	-0.96961637	18.43428571	13.74857143	15.5	10.14683716	500	0
4.268	-0.970632567	18.43428571	13.76	15.5	10.14184134	500	0
4.272	-0.971631733	18.43428571	13.77142857	15.5	10.13693075	500	0
4.276	-0.972613851	18.43428571	13.78285714	15.5	10.13210549	500	0
4.28	-0.973578903	18.43428571	13.79428571	15.5	10.12736564	500	0
4.284	-0.974526873	18.43428571	13.80571429	15.5	10.12271128	500	0
4.288	-0.975457744	18.43428571	13.81714286	15.5	10.1181425	500	0
4.292	-0.976371499	18.43428571	13.82857143	15.5	10.11365938	500	0
4.296	-0.977268124	18.43428571	13.84	15.5	10.109262	500	0
4.3	-0.978147601	18.43428571	13.85142857	15.5	10.10495042	500	0
4.304	-0.979009915	18.43428571	13.86285714	15.5	10.10072474	500	0
4.308	-0.979855052	18.43428571	13.87428571	15.5	10.09658502	500	0
4.312	-0.980682997	18.43428571	13.88571429	15.5	10.09253133	500	0
4.316	-0.981493734	18.43428571	13.89714286	15.5	10.08856375	500	0
4.32	-0.982287251	18.43428571	13.90857143	15.5	10.08468234	500	0
4.324	-0.983063532	18.43428571	13.92	15.5	10.08088718	500	0
4.328	-0.983822564	18.43428571	13.93142857	15.5	10.07717833	500	0
4.332	-0.984564335	18.43428571	13.94285714	15.5	10.07355585	500	0
4.336	-0.98528883	18.43428571	13.95428571	15.5	10.07001981	500	0
4.34	-0.985996037	18.43428571	13.96571429	15.5	10.06657028	500	0
4.344	-0.986685944	18.43428571	13.97714286	15.5	10.0632073	500	0
4.348	-0.987358539	18.43428571	13.98857143	15.5	10.05993095	500	0
4.352	-0.98801381	18.43428571	14	15.5	10.05674128	500	0
4.356	-0.988651745	18.43428571	14.01142857	15.5	10.05363834	500	0
4.36	-0.989272333	18.43428571	14.02285714	15.5	10.05062218	500	0
4.364	-0.989875563	18.43428571	14.03428571	15.5	10.04769287	500	0
4.368	-0.990461426	18.43428571	14.04571429	15.5	10.04485045	500	0
4.372	-0.991029909	18.43428571	14.05714286	15.5	10.04209498	500	0
4.376	-0.991581004	18.43428571	14.06857143	15.5	10.03942649	500	0
4.38	-0.992114701	18.43428571	14.08	15.5	10.03684505	500	0
4.384	-0.992630991	18.43428571	14.09142857	15.5	10.03435068	500	0
4.388	-0.993129863	18.43428571	14.10285714	15.5	10.03194345	500	0
4.392	-0.993611311	18.43428571	14.11428571	15.5	10.02962338	500	0
4.396	-0.994075324	18.43428571	14.12571429	15.5	10.02739052	500	0
4.4	-0.994521895	18.43428571	14.13714286	15.5	10.02524492	500	0
4.404	-0.994951017	18.43428571	14.14857143	15.5	10.02318659	500	0
4.408	-0.995362681	18.43428571	14.16	15.5	10.0212156	500	0
4.412	-0.995756881	18.43428571	14.17142857	15.5	10.01933195	500	0
4.416	-0.996133609	18.43428571	14.18285714	15.5	10.0175357	500	0
4.42	-0.996492859	18.43428571	14.19428571	15.5	10.01582688	500	0
4.424	-0.996834625	18.43428571	14.20571429	15.5	10.0142055	500	0
4.428	-0.9971589	18.43428571	14.21714286	15.5	10.0126716	500	0
4.432	-0.997465679	18.43428571	14.22857143	15.5	10.01122521	500	0
4.436	-0.997754957	18.43428571	14.24	15.5	10.00986636	500	0
4.44	-0.998026728	18.43428571	14.25142857	15.5	10.00859506	500	0
4.444	-0.998280988	18.43428571	14.26285714	15.5	10.00741134	500	0
4.448	-0.998517732	18.43428571	14.27428571	15.5	10.00631522	500	0
4.452	-0.998736957	18.43428571	14.28571429	15.5	10.00530671	500	0
4.456	-0.998938657	18.43428571	14.29714286	15.5	10.00438585	500	0
4.46	-0.99912283	18.43428571	14.30857143	15.5	10.00355264	500	0
4.464	-0.999289473	18.43428571	14.32	15.5	10.00280709	500	0
4.468	-0.999438582	18.43428571	14.33142857	15.5	10.00214923	500	0
4.472	-0.999570155	18.43428571	14.34285714	15.5	10.00157905	500	0
4.476	-0.999684189	18.43428571	14.35428571	15.5	10.00109658	500	0
4.48	-0.999780683	18.43428571	14.36571429	15.5	10.00070182	500	0
4.484	-0.999859636	18.43428571	14.37714286	15.5	10.00039478	500	0
4.488	-0.999921044	18.43428571	14.38857143	15.5	10.00017546	500	0
4.492	-0.999964908	18.43428571	14.4	15.5	10.00004386	500	0
4.496	-0.999991227	18.43428571	14.41142857	15.5	10	500	0
4.5	-1	18.43428571	14.42285714	15.5	10.00004386	500	0
4.504	-0.999991227	18.43428571	14.43428571	15.5	10.00017546	500	0
4.508	-0.999964908	18.43428571	14.44571429	15.5	10.00039478	500	0
4.512	-0.999921044	18.43428571	14.45714286	15.5	10.00070182	500	0
4.516	-0.999859636	18.43428571	14.46857143	15.5	10.00109658	500	0
4.52	-0.999780683	18.43428571	14.48	15.5	10.00157905	500	0
4.524	-0.999684189	18.43428571	14.49142857	15.5	10.00214923	500	0
4.528	-0.999570155	18.43428571	14.50285714	15.5	10.00280709	500	0
4.532	-0.999438582	18.43428571	14.51428571	15.5	10.00355264	500	0
4.536	-0.999289473	18.43428571	14.52571429	15.5	10.00438585	500	0
4.54	-0.99912283	18.43428571	14.53714286	15.5	10.00530671	500	0
4.544	-0.998938657	18.43428571	14.54857143	15.5	10.00631522	500	0
4.548	-0.998736957	18.43428571	14.56	15.5	10.00741134	500	0
4.552	-0.998517732	18.43428571	14.57142857	15.5	10.00859506	500	0
4.556	-0.998280988	18.43428571	14.58285714	15.5	10.00986636	500	0
4.56	-0.998026728	18.43428571	14.59428571	15.5	10.01122521	500	0
4.564	-0.997754957	18.43428571	14.60571429	15.5	10.0126716	500	0
4.568	-0.997465679	18.43428571	14.61714286	15.5	10.0142055	500	0
4.572	-0.9971589	18.43428571	14.62857143	15.5	10.01582688	500	0
4.576	-0.996834625	18.43428571	14.64	15.5	10.0175357	500	0
4.58	-0.996492859	18.43428571	14.65142857	15.5	10.01933195	500	0
4.584	-0.996133609	18.43428571	14.66285714	15.5	10.0212156	500	0
4.588	-0.995756881	18.43428571	14.67428571	15.5	10.02318659	500	0
4.592	-0.995362681	18.43428571	14.68571429	15.5	10.02524492	500	0
4.596	-0.994951017	18.43428571	14.69714286	15.5	10.02739052	500	0
4.6	-0.994521895	18.43428571	14.70857143	15.5	10.02962338	500	0
4.604	-0.994075324	18.43428571	14.72	15.5	10.03194345	500	0
4.608	-0.993611311	18.43428571	14.73142857	15.5	10.03435068	500	0
4.612	-0.993129863	18.43428571	14.74285714	15.5	10.03684505	500	0
4.616	-0.992630991	18.43428571	14.75428571	15.5	10.03942649	500	0
4.62	-0.992114701	18.43428571	14.76571429	15.5	10.04209498	500	0
4.624	-0.991581004	18.43428571	14.77714286	15.5	10.04485045	500	0
4.628	-0.991029909	18.43428571	14.78857143	15.5	10.04769287	500	0
4.632	-0.990461426	18.43428571	14.8	15.5	10.05062218	500	0
4.636	-0.989875563	18.43428571	14.81142857	15.5	10.05363834	500	0
4.64	-0.989272333	18.43428571	14.82285714	15.5	10.05674128	500	0
4.644	-0.988651745	18.43428571	14.83428571	15.5	10.05993095	500	0
4.648	-0.98801381	18.43428571	14.84571429	15.5	10.0632073	500	0
4.652	-0.987358539	18.43428571	14.85714286	15.5	10.06657028	500	0
4.656	-0.986685944	18.43428571	14.86857143	15.5	10.07001981	500	0
4.66	-0.985996037	18.43428571	14.88	15.5	10.07355585	500	0
4.664	-0.98528883	18.43428571	14.89142857	15.5	10.07717833	500	0
4.668	-0.984564335	18.43428571	14.90285714	15.5	10.08088718	500	0
4.672	-0.983822564	18.43428571	14.91428571	15.5	10.08468234	500	0
4.676	-0.983063532	18.43428571	14.92571429	15.5	10.08856375	500	0
4.68	-0.982287251	18.43428571	14.93714286	15.5	10.09253133	500	0
4.684	-0.981493734	18.43428571	14.94857143	15.5	10.09658502	500	0
4.688	-0.980682997	18.43428571	14.96	15.5	10.10072474	500	0
4.692	-0.979855052	18.43428571	14.97142857	15.5	10.10495042	500	0
4.696	-0.979009915	18.43428571	14.98285714	15.5	10.109262	500	0
4.7	-0.978147601	18.43428571	14.99428571	15.5	10.11365938	500	0
4.704	-0.977268124	18.43428571	15.00571429	15.5	10.1181425	500	0
4.708	-0.976371499	18.43428571	15.01714286	15.5	10.12271128	500	0
4.712	-0.975457744	18.43428571	15.02857143	15.5	10.12736564	500	0
4.716	-0.974526873	18.43428571	15.04	15.5	10.13210549	500	0
4.72	-0.973578903	18.43428571	15.05142857	15.5	10.13693075	500	0
4.724	-0.972613851	18.43428571	15.06285714	15.5	10.14184134	500	0
4.728	-0.971631733	18.43428571	15.07428571	15.5	10.14683716	500	0
4.732	-0.970632567	18.43428571	15.08571429	15.5	10.15191815	500	0
4.736	-0.96961637	18.43428571	15.09714286	15.5	10.15708419	500	0
4.74	-0.968583161	18.43428571	15.10857143	15.5	10.16233521	500	0
4.744	-0.967532957	18.43428571	15.12	15.5	10.16767112	500	0
4.748	-0.966465777	18.43428571	15.13142857	15.5	10.17309181	500	0
