time	torso_X	torso_Y	torso_Z	torso_R00	torso_R01	torso_R02	torso_R10	torso_R11	torso_R12	torso_r20	torso_R21	torso_R22	left_arm_X	left_arm_Y	left_arm_Z	left_arm_R00	left_arm_R01	left_arm_R02	left_arm_R10	left_arm_R11	left_arm_R12	left_arm_r20	left_arm_R21	left_arm_R22	left_forearm_X	left_forearm_Y	left_forearm_Z	left_forearm_R00	left_forearm_R01	left_forearm_R02	left_forearm_R10	left_forearm_R11	left_forearm_R12	left_forearm_r20	left_forearm_R21	left_forearm_R22	left_hand_X	left_hand_Y	left_hand_Z	left_hand_R00	left_hand_R01	left_hand_R02	left_hand_R10	left_hand_R11	left_hand_R12	left_hand_r20	left_hand_R21	left_hand_R22	right_arm_X	right_arm_Y	right_arm_Z	right_arm_R00	right_arm_R01	right_arm_R02	right_arm_R10	right_arm_R11	right_arm_R12	right_arm_r20	right_arm_R21	right_arm_R22	right_forearm_X	right_forearm_Y	right_forearm_Z	right_forearm_R00	right_forearm_R01	right_forearm_R02	right_forearm_R10	right_forearm_R11	right_forearm_R12	right_forearm_r20	right_forearm_R21	right_forearm_R22	right_hand_X	right_hand_Y	right_hand_Z	right_hand_R00	right_hand_R01	right_hand_R02	right_hand_R10	right_hand_R11	right_hand_R12	right_hand_r20	right_hand_R21	right_hand_R22
0.044	5.00042	16.5989	12.1944	0.59601	0.00482501	-0.802962	-0.00671494	0.999977	0.00102461	0.802949	0.00478116	0.596029	6.7981	18.5787	14.6129	0.602935	-0.00223133	-0.797787	0.00415557	0.999991	0.000343732	0.797779	-0.0035225	0.602939	8.6069	18.5911	17.0062	0.609294	-0.792943	0.00159603	0.00414632	0.00117324	-0.999991	0.792933	0.609295	0.00400264	10.4348	18.6036	19.385	0.578531	-0.815639	0.00590979	0.010665	0.000319448	-0.999943	0.81559	0.578561	0.00888356	6.7788	14.5788	14.5937	0.604092	-0.00143524	-0.796913	0.00296608	0.999996	0.000447406	0.796909	-0.00263398	0.604093	8.59107	14.5877	16.9845	0.609764	-0.792582	0.00080064	0.00295712	0.00126487	-0.999995	0.792577	0.609763	0.00311503	10.4204	14.5965	19.3622	0.564345	-0.82551	-0.00691182	-0.0321889	-0.0136377	-0.999389	0.824911	0.564223	-0.0342686
0.048	5.00065	16.5986	12.1934	0.595164	0.00583743	-0.803583	-0.0079707	0.999967	0.00136062	0.803565	0.00559533	0.595191	6.79781	18.5746	14.6153	0.603142	-0.00260271	-0.797629	0.00490676	0.999988	0.000447329	0.797619	-0.00418358	0.603148	8.60724	18.5893	17.0081	0.61152	-0.791227	0.00196753	0.00489338	0.00129532	-0.999987	0.791214	0.611522	0.00466388	10.4418	18.604	19.3818	0.574234	-0.818658	0.00743178	0.0130877	0.000102938	-0.999914	0.818587	0.574282	0.0107735	6.77446	14.5747	14.5929	0.605842	-0.00206973	-0.795582	0.00389865	0.999992	0.000367349	0.795576	-0.00332425	0.605845	8.59199	14.5864	16.9796	0.609809	-0.792547	0.00143618	0.00389279	0.00118313	-0.999992	0.792539	0.60981	0.0038067	10.4214	14.5981	19.3572	0.559941	-0.828502	-0.00714601	-0.0385667	-0.0174477	-0.999104	0.827635	0.559714	-0.0417223
0.052	5.00095	16.5983	12.1922	0.594348	0.0067667	-0.804179	-0.00921352	0.999956	0.00160457	0.804155	0.00645565	0.594385	6.79753	18.5705	14.6176	0.603587	-0.00290571	-0.797292	0.00556001	0.999984	0.000564774	0.797278	-0.00477384	0.603594	8.60829	18.5872	17.0094	0.61356	-0.789645	0.0022708	0.00554247	0.00143086	-0.999984	0.789628	0.613563	0.0052545	10.449	18.6038	19.3783	0.569747	-0.821768	0.00925766	0.0160009	-0.000170361	-0.999872	0.821664	0.569822	0.013052	6.77046	14.5707	14.5918	0.607155	-0.00286198	-0.794579	0.00487693	0.999988	0.000124718	0.794569	-0.00395082	0.607161	8.59192	14.5853	16.9755	0.610164	-0.792272	0.00222924	0.0048734	0.000939529	-0.999988	0.79226	0.610168	0.00443432	10.4224	14.6	19.3523	0.55562	-0.831404	-0.00726744	-0.0453246	-0.0215599	-0.99874	0.8302	0.555249	-0.0496622
0.056	5.00137	16.5979	12.191	0.593971	0.00776024	-0.804449	-0.0105398	0.999943	0.00186397	0.804418	0.00737157	0.594019	6.7988	18.5662	14.619	0.602987	-0.00321114	-0.797745	0.00630043	0.99998	0.00073708	0.797726	-0.00547059	0.602995	8.60776	18.5851	17.0122	0.616376	-0.787448	0.00257587	0.00627363	0.0016396	-0.999979	0.787427	0.616379	0.00595077	10.4569	18.6039	19.3745	0.564829	-0.825132	0.0111798	0.0190421	-0.000511692	-0.999819	0.824988	0.564939	0.0154232	6.76776	14.5664	14.5895	0.607562	-0.00388578	-0.794263	0.00597402	0.999982	-0.000322472	0.79425	-0.00454902	0.607574	8.59045	14.5843	16.9723	0.610894	-0.791706	0.00325329	0.00597197	0.000498934	-0.999982	0.79169	0.610902	0.00503284	10.4231	14.6022	19.3473	0.551471	-0.834162	-0.00734249	-0.0524883	-0.0259132	-0.998285	0.832541	0.55091	-0.0580741
0.06	5.00186	16.5975	12.1897	0.593468	0.00867853	-0.804811	-0.0118875	0.999927	0.00201669	0.80477	0.00837035	0.593528	6.79962	18.5617	14.6208	0.6031	-0.00346997	-0.797658	0.00702687	0.999975	0.000962852	0.797634	-0.00618573	0.60311	8.60892	18.5828	17.0137	0.618588	-0.785711	0.00283477	0.00699111	0.00189627	-0.999974	0.785685	0.618591	0.006666	10.4647	18.6038	19.3708	0.559888	-0.828462	0.0132953	0.0223881	-0.000913975	-0.999749	0.828266	0.560045	0.0180359	6.7649	14.562	14.5873	0.607923	-0.00513636	-0.793979	0.00714086	0.999974	-0.00100145	0.793964	-0.00506089	0.607944	8.58867	14.5834	16.9692	0.611548	-0.791194	0.00450409	0.00714173	-0.000172483	-0.999974	0.791175	0.611565	0.00554501	10.4233	14.6048	19.3427	0.547648	-0.836677	-0.00736892	-0.0599968	-0.0304835	-0.997733	0.834555	0.546848	-0.0668921
0.064	5.00243	16.5971	12.1884	0.592948	0.00960488	-0.805184	-0.0132395	0.99991	0.00217799	0.805132	0.00936879	0.593022	6.80048	18.5572	14.6226	0.603235	-0.00367442	-0.797555	0.00772039	0.999969	0.00123239	0.797526	-0.00690086	0.603245	8.61019	18.5804	17.0152	0.620866	-0.783911	0.00303931	0.00767324	0.0022003	-0.999968	0.783879	0.620869	0.00738123	10.4728	18.6034	19.3668	0.554666	-0.831927	0.0156103	0.0260634	-0.0013805	-0.999659	0.831665	0.554884	0.0209171	6.76206	14.5576	14.5851	0.608375	-0.00662502	-0.793622	0.00836664	0.999963	-0.00193382	0.793606	-0.00546347	0.608408	8.58719	14.5827	16.9659	0.611994	-0.79084	0.00599304	0.00837175	-0.00109929	-0.999964	0.790818	0.612022	0.00594796	10.4232	14.6078	19.3384	0.544094	-0.838992	-0.00734789	-0.0678237	-0.0352519	-0.997074	0.836278	0.543001	-0.0760839
0.068	5.00309	16.5966	12.1871	0.592407	0.0106477	-0.805569	-0.0146542	0.99989	0.00243955	0.805506	0.0103598	0.592497	6.80161	18.5524	14.6244	0.603091	-0.00386202	-0.797663	0.00849975	0.999963	0.00158494	0.797627	-0.0077358	0.603101	8.61088	18.5779	17.0172	0.623495	-0.781821	0.00322682	0.0084354	0.0026	-0.999961	0.781782	0.623497	0.00821606	10.4814	18.6032	19.3626	0.549106	-0.835559	0.0179864	0.0298354	-0.00190961	-0.999553	0.83522	0.549397	0.0238807	6.75902	14.5529	14.5829	0.609207	-0.0083959	-0.792967	0.00969209	0.999948	-0.00314134	0.792952	-0.00577178	0.609257	8.58664	14.582	16.9618	0.612028	-0.790798	0.00776444	0.00970038	-0.00231051	-0.99995	0.790776	0.612073	0.00625694	10.4227	14.6111	19.3341	0.540744	-0.841156	-0.00727903	-0.075969	-0.0402157	-0.996299	0.83775	0.539296	-0.0856481
0.072	5.00381	16.5961	12.1858	0.591404	0.0116374	-0.806292	-0.0160019	0.999868	0.00269417	0.806217	0.0113088	0.591512	6.8013	18.5478	14.6271	0.604053	-0.00399243	-0.796934	0.00914277	0.999956	0.00192044	0.796892	-0.00844624	0.604063	8.61345	18.5753	17.0178	0.62543	-0.780273	0.00335781	0.00906578	0.00296352	-0.999955	0.780227	0.625432	0.00892726	10.4897	18.6025	19.3584	0.543476	-0.839171	0.02063	0.0341016	-0.00248408	-0.999415	0.838732	0.543861	0.0272671	6.75475	14.5484	14.5819	0.610944	-0.0104123	-0.791606	0.0110278	0.999928	-0.00464147	0.791597	-0.00589397	0.611015	8.58758	14.5815	16.9566	0.611594	-0.791112	0.00978192	0.0110309	-0.00383614	-0.999932	0.791095	0.61166	0.00638053	10.4224	14.6145	19.3299	0.537441	-0.843271	-0.00709818	-0.084357	-0.0453844	-0.995402	0.839071	0.535569	-0.0955273
0.076	5.00465	16.5956	12.1845	0.59048	0.0127651	-0.806951	-0.0174259	0.999843	0.00306516	0.806864	0.0122519	0.59061	6.80162	18.543	14.6296	0.604414	-0.00411726	-0.79666	0.00992122	0.999948	0.0023592	0.796609	-0.00932977	0.604423	8.61486	18.5727	17.0194	0.627996	-0.778208	0.00348286	0.00982229	0.00345112	-0.999946	0.778154	0.627997	0.00981108	10.4989	18.6022	19.3539	0.537355	-0.843036	0.0232428	0.0383502	-0.00310536	-0.99926	0.842484	0.537849	0.0306619	6.75056	14.5436	14.5806	0.612757	-0.0127478	-0.790168	0.0124766	0.999901	-0.00645606	0.790173	-0.00590263	0.612856	8.58883	14.581	16.9511	0.611165	-0.79141	0.0121185	0.0124652	-0.00568492	-0.999906	0.791405	0.611259	0.00639066	10.4223	14.6184	19.3253	0.533932	-0.8455	-0.00680652	-0.0930305	-0.0507436	-0.994369	0.840394	0.531559	-0.105751
0.08	5.0056	16.595	12.1832	0.589543	0.013841	-0.807618	-0.0187574	0.999818	0.0034425	0.807519	0.0131193	0.589696	6.80191	18.5383	14.632	0.604833	-0.00421691	-0.796341	0.010541	0.999941	0.00271103	0.796282	-0.010034	0.604842	8.61642	18.5699	17.0208	0.630538	-0.77615	0.00358276	0.0104208	0.00384996	-0.999938	0.776088	0.630537	0.0105156	10.508	18.6012	19.3491	0.530991	-0.846975	0.0261068	0.0431189	-0.00376237	-0.999063	0.84628	0.531619	0.0345228	6.74655	14.5391	14.5795	0.614474	-0.0153248	-0.788788	0.0139194	0.999866	-0.00858228	0.788814	-0.0057059	0.614605	8.58997	14.5808	16.9459	0.610969	-0.791518	0.0146966	0.0138848	-0.00784771	-0.999873	0.791532	0.611096	0.00619532	10.4229	14.6225	19.3205	0.530109	-0.847906	-0.00633145	-0.101902	-0.0562922	-0.993201	0.841784	0.527149	-0.116244
