time	torso_X	torso_Y	torso_Z	torso_R00	torso_R01	torso_R02	torso_R10	torso_R11	torso_R12	torso_r20	torso_R21	torso_R22	left_arm_X	left_arm_Y	left_arm_Z	left_arm_R00	left_arm_R01	left_arm_R02	left_arm_R10	left_arm_R11	left_arm_R12	left_arm_r20	left_arm_R21	left_arm_R22	left_forearm_X	left_forearm_Y	left_forearm_Z	left_forearm_R00	left_forearm_R01	left_forearm_R02	left_forearm_R10	left_forearm_R11	left_forearm_R12	left_forearm_r20	left_forearm_R21	left_forearm_R22	left_hand_X	left_hand_Y	left_hand_Z	left_hand_R00	left_hand_R01	left_hand_R02	left_hand_R10	left_hand_R11	left_hand_R12	left_hand_r20	left_hand_R21	left_hand_R22	right_arm_X	right_arm_Y	right_arm_Z	right_arm_R00	right_arm_R01	right_arm_R02	right_arm_R10	right_arm_R11	right_arm_R12	right_arm_r20	right_arm_R21	right_arm_R22	right_forearm_X	right_forearm_Y	right_forearm_Z	right_forearm_R00	right_forearm_R01	right_forearm_R02	right_forearm_R10	right_forearm_R11	right_forearm_R12	right_forearm_r20	right_forearm_R21	right_forearm_R22	right_hand_X	right_hand_Y	right_hand_Z	right_hand_R00	right_hand_R01	right_hand_R02	right_hand_R10	right_hand_R11	right_hand_R12	right_hand_r20	right_hand_R21	right_hand_R22
0.044	4.99956	16.5997	12.1954	0.594517	0.00313907	-0.804077	-0.00854716	0.999961	-0.0024158	0.804038	0.00830881	0.594521	6.78939	18.574	14.6241	0.625012	0.00234046	-0.780612	-0.00517619	0.999986	-0.00114621	0.780598	0.00475699	0.625015	8.66443	18.5584	16.9659	0.588958	-0.808159	-0.00296209	-0.00518673	-0.000114726	-0.999987	0.808147	0.588965	-0.00425927	10.4313	18.5429	19.3904	0.575045	-0.817644	0.0279611	0.0497067	0.000803572	-0.998764	0.816611	0.575723	0.0411044	6.77684	14.5741	14.5909	0.618051	-0.00765669	-0.786101	0.00367089	0.99997	-0.00685366	0.786129	0.00135022	0.618061	8.63099	14.5851	16.9493	0.584783	-0.811159	0.0070307	0.00341549	-0.00620495	-0.999975	0.811183	0.584792	-0.000858042	10.3853	14.5954	19.3828	0.596095	-0.802909	0.00289337	0.00907403	0.00313329	-0.999954	0.802863	0.596094	0.00915336
0.048	4.9997	16.5996	12.1945	0.594118	0.00374046	-0.804369	-0.0101843	0.999944	-0.00287236	0.804313	0.00989847	0.594123	6.78954	18.5689	14.6273	0.62842	0.00269966	-0.777869	-0.00630786	0.999979	-0.00162544	0.777848	0.00592815	0.628424	8.6748	18.55	16.9608	0.5878	-0.809	-0.0033191	-0.00634202	-0.000505319	-0.99998	0.808982	0.587809	-0.00542772	10.4382	18.531	19.3877	0.569417	-0.821365	0.0335104	0.0598141	0.000741277	-0.998209	0.81987	0.570402	0.0495514	6.77458	14.5692	14.5877	0.62025	-0.00998022	-0.78434	0.00412008	0.999947	-0.00946554	0.784393	0.00263946	0.620258	8.63533	14.5815	16.9408	0.582633	-0.812682	0.00935562	0.00370733	-0.00885363	-0.999954	0.812727	0.582641	-0.00214553	10.3832	14.5926	19.379	0.594958	-0.803748	0.00369399	0.0125653	0.00470566	-0.99991	0.803659	0.594951	0.012899
0.052	4.99989	16.5995	12.1936	0.593619	0.00433048	-0.804735	-0.0119244	0.999923	-0.00341526	0.804658	0.0116233	0.593625	6.78941	18.5636	14.6308	0.632455	0.00306781	-0.774591	-0.00754069	0.999969	-0.00219656	0.77456	0.00723017	0.632459	8.68677	18.5409	16.9545	0.586167	-0.810182	-0.00368464	-0.00760956	-0.000957746	-0.999971	0.810154	0.586178	-0.00672653	10.4453	18.5181	19.385	0.563399	-0.825245	0.0394033	0.0706922	0.000634075	-0.997498	0.823155	0.564775	0.0586957	6.77209	14.5639	14.5843	0.622582	-0.012511	-0.782454	0.00466524	0.999914	-0.0122761	0.78254	0.00399253	0.622587	8.63983	14.5779	16.9319	0.580465	-0.814199	0.011888	0.00405353	-0.0117098	-0.999923	0.814275	0.580468	-0.00349675	10.3812	14.59	19.3748	0.593585	-0.80476	0.00430527	0.0160044	0.00645577	-0.999851	0.804612	0.593566	0.0167117
0.056	5.00016	16.5994	12.1926	0.593299	0.00496271	-0.804967	-0.0137331	0.999898	-0.00395745	0.804865	0.0134026	0.593306	6.78999	18.558	14.634	0.636175	0.0034691	-0.771537	-0.00891592	0.999956	-0.00285551	0.771493	0.00869557	0.636178	8.69851	18.5312	16.9485	0.584843	-0.811136	-0.0040835	-0.00903062	-0.00147715	-0.999958	0.811096	0.584855	-0.00818896	10.453	18.5041	19.3818	0.556756	-0.829419	0.0456871	0.0824345	0.000439273	-0.996596	0.826576	0.558627	0.0686173	6.77013	14.5584	14.5804	0.624806	-0.0150886	-0.780634	0.00525187	0.999872	-0.0151227	0.780762	0.00534896	0.624805	8.64455	14.5741	16.9227	0.578139	-0.81581	0.014467	0.00440605	-0.0146088	-0.999884	0.815926	0.578136	-0.00485141	10.379	14.5874	19.3705	0.59225	-0.805739	0.00495617	0.0194822	0.00817044	-0.999777	0.805519	0.592214	0.0205365
0.06	5.00051	16.5992	12.1916	0.592968	0.00559442	-0.805207	-0.0156258	0.999868	-0.00456019	0.805074	0.015286	0.592977	6.7906	18.5521	14.6374	0.640216	0.00392315	-0.768185	-0.0103661	0.99994	-0.00353251	0.768125	0.0102246	0.640218	8.71125	18.521	16.9418	0.583278	-0.81226	-0.00453487	-0.0105361	-0.00198319	-0.999943	0.812205	0.583292	-0.00971481	10.4611	18.4894	19.3784	0.549661	-0.833757	0.0521695	0.0947415	0.000168944	-0.995502	0.829998	0.552131	0.0790843	6.76822	14.5526	14.5763	0.627047	-0.0175524	-0.778784	0.00597191	0.999825	-0.0177259	0.778958	0.00646416	0.627042	8.64937	14.5705	16.9131	0.575856	-0.817376	0.0169322	0.00487485	-0.0172776	-0.999839	0.817536	0.575846	-0.00596483	10.3769	14.5851	19.3657	0.590662	-0.806901	0.00548713	0.0225064	0.00967677	-0.9997	0.806605	0.590608	0.0238761
0.064	5.00094	16.599	12.1906	0.59272	0.00623279	-0.805384	-0.0175677	0.999832	-0.00519126	0.805217	0.0172257	0.59273	6.79157	18.546	14.6407	0.64425	0.00439782	-0.764802	-0.0119687	0.999919	-0.00433229	0.764721	0.0119447	0.64425	8.72432	18.5101	16.9349	0.581748	-0.813353	-0.00500685	-0.0122108	-0.00257842	-0.999922	0.813277	0.581764	-0.0114317	10.4696	18.4735	19.3747	0.542004	-0.838298	0.0590578	0.107945	-0.000245902	-0.994157	0.833414	0.545212	0.0903566	6.76663	14.5467	14.5718	0.629296	-0.0197425	-0.776915	0.00670761	0.999778	-0.0199726	0.777137	0.00735742	0.629288	8.65452	14.5668	16.9032	0.573351	-0.819086	0.0191238	0.00534843	-0.019599	-0.999794	0.819292	0.573335	-0.0068563	10.3746	14.5828	19.3611	0.58917	-0.807984	0.00633604	0.0255046	0.0107588	-0.999617	0.807607	0.589106	0.0269461
0.068	5.00146	16.5988	12.1895	0.592567	0.00688815	-0.805492	-0.0195774	0.999791	-0.00585261	0.805283	0.0192375	0.592578	6.79294	18.5397	14.6439	0.648252	0.0049458	-0.76141	-0.0136265	0.999894	-0.00510647	0.761304	0.0136856	0.648251	8.7377	18.4988	16.9278	0.580265	-0.814409	-0.00555213	-0.0139471	-0.00312058	-0.999898	0.814309	0.580283	-0.0131694	10.4785	18.457	19.3707	0.533807	-0.843024	0.066041	0.121579	-0.000772494	-0.992581	0.836821	0.537876	0.102082	6.76539	14.5405	14.5669	0.631429	-0.0215332	-0.775135	0.00754399	0.999738	-0.0216273	0.775397	0.00780846	0.631426	8.65967	14.5632	16.8931	0.570961	-0.820711	0.0209159	0.00594602	-0.0213423	-0.999755	0.820956	0.570945	-0.00730564	10.3726	14.581	19.356	0.587396	-0.809267	0.00725851	0.0280351	0.0113838	-0.999542	0.808814	0.587331	0.0293747
0.072	5.00207	16.5986	12.1885	0.592393	0.00751602	-0.805614	-0.0216202	0.999745	-0.0065708	0.805359	0.02131	0.592404	6.79428	18.5333	14.6472	0.652565	0.00551537	-0.757712	-0.0154276	0.999863	-0.00600877	0.757575	0.0156108	0.652561	8.75198	18.487	16.9199	0.578535	-0.815635	-0.00611875	-0.0158489	-0.00374089	-0.999867	0.815504	0.578555	-0.0150912	10.4876	18.4394	19.3664	0.525117	-0.84786	0.0733804	0.136036	-0.00148978	-0.990703	0.840087	0.530217	0.114558	6.76422	14.5343	14.562	0.633691	-0.0228861	-0.773248	0.00832507	0.999706	-0.0227661	0.773541	0.00798934	0.633695	8.66529	14.5593	16.8826	0.568283	-0.822532	0.0222703	0.00649916	-0.0225776	-0.999724	0.822808	0.568271	-0.0074847	10.3701	14.5787	19.351	0.585764	-0.810434	0.00874506	0.030813	0.0114862	-0.999459	0.809895	0.585717	0.0317001
0.076	5.00283	16.5984	12.1875	0.592421	0.00812054	-0.805587	-0.0236256	0.999694	-0.00729685	0.805282	0.0233553	0.592432	6.79634	18.5269	14.65	0.656511	0.00625306	-0.75429	-0.0173643	0.999826	-0.00682485	0.754116	0.0175783	0.656506	8.76587	18.4748	16.9124	0.577125	-0.816627	-0.00685372	-0.0178836	-0.00424739	-0.999831	0.81646	0.57715	-0.0170556	10.4972	18.4211	19.3618	0.515789	-0.852894	0.0808293	0.150994	-0.0023702	-0.988532	0.843305	0.522078	0.127559	6.76386	14.5281	14.5566	0.635653	-0.0237444	-0.771609	0.00905492	0.999687	-0.0233035	0.771921	0.00782608	0.63567	8.67082	14.5553	16.8724	0.565853	-0.824182	0.0231299	0.00705515	-0.0232121	-0.999706	0.824476	0.565849	-0.00731988	10.3684	14.5764	19.3458	0.584034	-0.811658	0.0107146	0.0334529	0.0108786	-0.999381	0.811039	0.584031	0.0335058
0.08	5.00373	16.5981	12.1865	0.592349	0.00863239	-0.805635	-0.0255895	0.99964	-0.00810372	0.805275	0.025416	0.592356	6.79804	18.5206	14.6532	0.661011	0.00711359	-0.750342	-0.0194649	0.999781	-0.00766912	0.750124	0.0196747	0.661005	8.78107	18.4622	16.9036	0.575246	-0.817944	-0.00771111	-0.0200983	-0.00470935	-0.999787	0.817734	0.575278	-0.0191483	10.5068	18.4019	19.3568	0.506032	-0.85796	0.0885196	0.166627	-0.0034533	-0.986014	0.846266	0.513705	0.141212	6.76351	14.5221	14.5515	0.637808	-0.0242661	-0.769813	0.00964305	0.999677	-0.0235224	0.770135	0.0075794	0.637836	8.67693	14.551	16.8619	0.563035	-0.826094	0.0236531	0.00747593	-0.0235283	-0.999695	0.826399	0.563041	-0.00707147	10.366	14.5734	19.3411	0.582719	-0.812565	0.0133241	0.0367132	0.00994263	-0.999276	0.811844	0.582786	0.0356256
