time	torso_X	torso_Y	torso_Z	torso_R00	torso_R01	torso_R02	torso_R10	torso_R11	torso_R12	torso_r20	torso_R21	torso_R22	left_arm_X	left_arm_Y	left_arm_Z	left_arm_R00	left_arm_R01	left_arm_R02	left_arm_R10	left_arm_R11	left_arm_R12	left_arm_r20	left_arm_R21	left_arm_R22	left_forearm_X	left_forearm_Y	left_forearm_Z	left_forearm_R00	left_forearm_R01	left_forearm_R02	left_forearm_R10	left_forearm_R11	left_forearm_R12	left_forearm_r20	left_forearm_R21	left_forearm_R22	left_hand_X	left_hand_Y	left_hand_Z	left_hand_R00	left_hand_R01	left_hand_R02	left_hand_R10	left_hand_R11	left_hand_R12	left_hand_r20	left_hand_R21	left_hand_R22	right_arm_X	right_arm_Y	right_arm_Z	right_arm_R00	right_arm_R01	right_arm_R02	right_arm_R10	right_arm_R11	right_arm_R12	right_arm_r20	right_arm_R21	right_arm_R22	right_forearm_X	right_forearm_Y	right_forearm_Z	right_forearm_R00	right_forearm_R01	right_forearm_R02	right_forearm_R10	right_forearm_R11	right_forearm_R12	right_forearm_r20	right_forearm_R21	right_forearm_R22	right_hand_X	right_hand_Y	right_hand_Z	right_hand_R00	right_hand_R01	right_hand_R02	right_hand_R10	right_hand_R11	right_hand_R12	right_hand_r20	right_hand_R21	right_hand_R22
0.044	5.00138	16.5989	12.194	0.60233	0.00811063	-0.798206	-0.00633743	0.999965	0.00537847	0.798222	0.00181896	0.60236	6.82459	18.5798	14.5923	0.567793	-0.00223969	-0.823169	0.00593948	0.999981	0.00137608	0.82315	-0.00567052	0.567795	8.52797	18.5976	17.0617	0.635139	-0.772396	0.00158418	0.00573529	0.00266517	-0.99998	0.772376	0.635136	0.00612267	10.4334	18.6148	19.3788	0.590692	-0.806874	-0.00615461	-0.00873128	0.00123548	-0.999961	0.80685	0.590723	-0.00631525	6.79215	14.58	14.585	0.608705	0.000365091	-0.793396	-2.16867e-07	1	0.000459996	0.793397	-0.00027983	0.608705	8.61826	14.58	16.9652	0.599772	-0.80017	-0.000996894	1.38679e-05	0.00125625	-0.999999	0.800171	0.599771	0.000764558	10.4176	14.58	19.3657	0.567738	-0.8232	-0.00391315	-0.0236002	-0.0115244	-0.999655	0.822871	0.567635	-0.0259705
0.048	5.00179	16.5987	12.1928	0.602624	0.00942106	-0.79797	-0.00727929	0.999954	0.00630845	0.797992	0.00200703	0.602664	6.8285	18.5767	14.5908	0.562573	-0.00229979	-0.826744	0.00664365	0.999976	0.00173912	0.826721	-0.00647098	0.562575	8.51622	18.5967	17.071	0.64046	-0.76799	0.00164143	0.00636496	0.00317077	-0.999975	0.767965	0.640454	0.00691897	10.4376	18.6158	19.3749	0.589733	-0.80757	-0.00679457	-0.00949137	0.00148209	-0.999954	0.807543	0.58977	-0.00679091	6.79082	14.5769	14.5828	0.610381	0.000168852	-0.792108	0.000241863	1	0.000399543	0.792108	-0.000435455	0.610381	8.62196	14.5777	16.9591	0.599581	-0.800314	-0.000799628	0.000258062	0.00119248	-0.999999	0.800314	0.59958	0.000921518	10.4207	14.5784	19.3601	0.561596	-0.827404	-0.0035404	-0.0273162	-0.0142638	-0.999525	0.826961	0.561426	-0.030612
0.052	5.00224	16.5984	12.1916	0.602723	0.0107134	-0.797879	-0.00824034	0.99994	0.0072018	0.797908	0.0022341	0.602775	6.83184	18.5736	14.5898	0.557887	-0.00220607	-0.829914	0.00737177	0.99997	0.00229735	0.829884	-0.0073996	0.557886	8.5055	18.5957	17.0795	0.645394	-0.763848	0.00154519	0.00698875	0.00388214	-0.999968	0.763818	0.645384	0.00784385	10.4417	18.6167	19.3709	0.588897	-0.808173	-0.00752445	-0.0102812	0.00181825	-0.999945	0.808143	0.588942	-0.00723825	6.78898	14.5738	14.5809	0.612324	-0.00015913	-0.790607	0.000556356	1	0.00022962	0.790607	-0.000580461	0.612324	8.62595	14.5755	16.9527	0.599275	-0.800543	-0.000470452	0.000573106	0.00101668	-0.999999	0.800543	0.599275	0.00106807	10.4238	14.5772	19.3543	0.555202	-0.83171	-0.00315498	-0.031163	-0.0170117	-0.99937	0.831132	0.55495	-0.0353635
0.056	5.00281	16.5981	12.1904	0.603081	0.0121294	-0.797588	-0.00928413	0.999923	0.00818643	0.797626	0.00246783	0.603147	6.83631	18.5701	14.5882	0.552167	-0.00186045	-0.833732	0.00823527	0.999961	0.00322269	0.833693	-0.00864547	0.552161	8.49281	18.5948	17.0893	0.651079	-0.759009	0.00119653	0.00767474	0.00500703	-0.999958	0.758971	0.651061	0.00908516	10.446	18.6179	19.3662	0.587846	-0.808929	-0.00843794	-0.011246	0.0022579	-0.999934	0.808895	0.587902	-0.0077699	6.78779	14.5704	14.5783	0.613972	-0.000662555	-0.789327	0.000991621	1	-6.80666e-05	0.789327	-0.000740922	0.613973	8.62971	14.5734	16.9463	0.599079	-0.80069	3.39919e-05	0.00100509	0.000709557	-0.999999	0.800689	0.599079	0.00122984	10.4269	14.5764	19.3484	0.548513	-0.836137	-0.00282223	-0.0351885	-0.0197114	-0.999186	0.835401	0.548166	-0.0402344
0.06	5.00344	16.5978	12.1891	0.603292	0.0135605	-0.797405	-0.0104091	0.999904	0.00912895	0.797452	0.00279281	0.603376	6.84043	18.5664	14.5871	0.546875	-0.00109514	-0.837214	0.00928734	0.999946	0.00475856	0.837163	-0.0103778	0.546855	8.48106	18.5942	17.0986	0.656437	-0.754381	0.000428444	0.00843858	0.00677505	-0.999941	0.754334	0.656402	0.0108133	10.4504	18.6196	19.3616	0.586878	-0.809618	-0.00960897	-0.0124861	0.00281661	-0.999918	0.809579	0.58695	-0.00845594	6.78619	14.5668	14.5759	0.615751	-0.00134891	-0.78794	0.00154964	0.999999	-0.00050094	0.787939	-0.00091257	0.615752	8.63345	14.5714	16.9397	0.598908	-0.800818	0.000721448	0.00155556	0.000262466	-0.999999	0.800817	0.598908	0.00140291	10.4302	14.5761	19.3422	0.541514	-0.840688	-0.00256052	-0.0394148	-0.0223458	-0.998973	0.839767	0.541059	-0.0452361
0.064	5.00417	16.5974	12.1878	0.60356	0.0150594	-0.797175	-0.0116408	0.999881	0.0100752	0.797232	0.00319875	0.603664	6.84497	18.5622	14.5859	0.541321	0.000189951	-0.840816	0.0105931	0.999919	0.00704576	0.840749	-0.0127208	0.541276	8.46893	18.594	17.1082	0.661989	-0.749513	-0.000859515	0.00928856	0.00935055	-0.999913	0.749456	0.661923	0.0131519	10.4549	18.6219	19.3565	0.585788	-0.810389	-0.0110844	-0.0140502	0.0035203	-0.999895	0.810343	0.585882	-0.00932397	6.78473	14.5627	14.5731	0.617349	-0.00222245	-0.786686	0.00225082	0.999997	-0.00105875	0.786686	-0.00111707	0.617352	8.63678	14.5695	16.9332	0.598958	-0.800779	0.00159599	0.00224413	-0.0003145	-0.999997	0.800777	0.59896	0.00160868	10.4337	14.5762	19.3355	0.534088	-0.845425	-0.00237881	-0.0438857	-0.0249142	-0.998726	0.844289	0.533512	-0.0504085
0.068	5.00503	16.597	12.1865	0.603989	0.0166533	-0.796818	-0.0129791	0.999855	0.0110586	0.796887	0.00366274	0.604118	6.8503	18.5577	14.5845	0.535149	0.00199595	-0.844755	0.0121712	0.999875	0.0100729	0.84467	-0.0156722	0.535058	8.45575	18.5942	17.1185	0.667947	-0.744204	-0.00266865	0.0101982	0.0127386	-0.999867	0.744139	0.667831	0.0160983	10.4596	18.6248	19.3509	0.584537	-0.811265	-0.012887	-0.0159115	0.00441829	-0.999864	0.811211	0.584662	-0.0103258	6.78369	14.5583	14.5698	0.618666	-0.00326185	-0.785647	0.00309678	0.999994	-0.00171317	0.785648	-0.0013731	0.618673	8.63969	14.5676	16.9268	0.599203	-0.800593	0.00263621	0.00307336	-0.000992561	-0.999995	0.800591	0.599208	0.00186576	10.4373	14.5768	19.3285	0.526276	-0.850311	-0.00228712	-0.0486394	-0.0274185	-0.99844	0.848921	0.525567	-0.0557883
0.072	5.00597	16.5965	12.1852	0.604226	0.0182088	-0.796605	-0.0143552	0.999825	0.0119656	0.796684	0.00420544	0.604381	6.85507	18.553	14.5836	0.529629	0.00421504	-0.848219	0.0139471	0.999809	0.0136769	0.848114	-0.0190738	0.52947	8.44396	18.5949	17.128	0.67345	-0.739216	-0.00489049	0.0111188	0.016744	-0.999798	0.739149	0.67326	0.0194955	10.4643	18.6282	19.3454	0.58332	-0.812103	-0.0150219	-0.0179759	0.00558252	-0.999823	0.812043	0.583487	-0.0113419	6.78223	14.5537	14.5668	0.620101	-0.00439649	-0.784509	0.00404805	0.999989	-0.00240436	0.784511	-0.00168479	0.620112	8.64254	14.5659	16.9203	0.599459	-0.800397	0.00377176	0.0040048	-0.00171292	-0.999991	0.800395	0.599468	0.0021786	10.4409	14.5779	19.3215	0.518232	-0.855237	-0.0023033	-0.0536963	-0.0298493	-0.998111	0.853553	0.517377	-0.0613919
0.076	5.00708	16.5959	12.1838	0.604715	0.0198405	-0.796195	-0.0157811	0.999792	0.0129282	0.796286	0.00474695	0.604902	6.8609	18.5481	14.5822	0.523202	0.00663025	-0.852183	0.0159101	0.999719	0.0175462	0.85206	-0.0227385	0.52295	8.43051	18.5959	17.1384	0.679547	-0.733596	-0.00730886	0.0120218	0.0210962	-0.999705	0.733534	0.679259	0.0231549	10.4691	18.6319	19.339	0.581843	-0.813112	-0.0175136	-0.020153	0.00711313	-0.999772	0.813051	0.582063	-0.0122479	6.78154	14.549	14.5632	0.62115	-0.00558459	-0.783671	0.00511972	0.999982	-0.00306809	0.783675	-0.00210643	0.621168	8.64499	14.5643	16.9142	0.599846	-0.8001	0.00496053	0.00505676	-0.00240866	-0.999984	0.800099	0.599862	0.00260108	10.4445	14.5795	19.3145	0.510029	-0.860154	-0.0024709	-0.0591226	-0.0321907	-0.997732	0.858123	0.509018	-0.0672727
0.08	5.00829	16.5953	12.1825	0.60513	0.0214245	-0.795838	-0.0171806	0.999756	0.0138505	0.795941	0.00529157	0.605351	6.86654	18.5433	14.5809	0.517045	0.00897244	-0.855911	0.0179477	0.999612	0.0213208	0.85577	-0.0263854	0.516683	8.41767	18.5971	17.1483	0.685425	-0.728079	-0.00965402	0.012897	0.0253956	-0.999594	0.728029	0.685022	0.0267969	10.4739	18.6358	19.3323	0.580334	-0.814123	-0.020407	-0.0223569	0.00912221	-0.999708	0.814072	0.580621	-0.0129073	6.78084	14.5442	14.5598	0.622201	-0.00673915	-0.782829	0.00627027	0.999974	-0.00362482	0.782833	-0.00265319	0.622227	8.64744	14.563	16.9083	0.600213	-0.799817	0.00611576	0.00618928	-0.0030016	-0.999976	0.799816	0.600237	0.00314868	10.4481	14.5816	19.3077	0.501768	-0.864998	-0.00278799	-0.0649456	-0.0344592	-0.997294	0.862561	0.500591	-0.0734683
0.084	5.00965	16.5946	12.1813	0.605552	0.022965	-0.795474	-0.0185418	0.999719	0.0147466	0.79559	0.00581971	0.605808	6.87223	18.5384	14.5797	0.510902	0.0110351	-0.859568	0.0200234	0.999494	0.0247328	0.859406	-0.0298475	0.510422	8.40494	18.5985	17.1579	0.691278	-0.722494	-0.0117196	0.013763	0.0293808	-0.999474	0.722458	0.690753	0.0302539	10.4788	18.6398	19.3253	0.57869	-0.815201	-0.0237753	-0.0245661	0.0117154	-0.99963	0.815177	0.57906	-0.0132467	6.78037	14.5396	14.5564	0.623092	-0.00781062	-0.782109	0.00750241	0.999964	-0.00400922	0.782112	-0.00336959	0.623128	8.64965	14.5621	16.9027	0.600721	-0.799426	0.00718781	0.00740853	-0.00342384	-0.999967	0.799424	0.600754	0.0038658	10.4518	14.5843	19.301	0.493347	-0.869826	-0.00322439	-0.0712234	-0.0367014	-0.996785	0.866912	0.491991	-0.0800586
0.088	5.01117	16.5939	12.18	0.606193	0.0245351	-0.794939	-0.0198956	0.999679	0.0156826	0.795069	0.00630918	0.606487	6.87882	18.5336	14.5778	0.504021	0.0127486	-0.863597	0.0221728	0.999371	0.0276936	0.863407	-0.0331066	0.503421	8.39089	18.6001	17.1681	0.697553	-0.716407	-0.0134363	0.0146412	0.0329987	-0.999348	0.716384	0.696901	0.0335074	10.4835	18.644	19.3172	0.576818	-0.816403	-0.0277019	-0.0268069	0.0149756	-0.999528	0.816433	0.577288	-0.013247	6.78068	14.5349	14.5526	0.623577	-0.00878034	-0.781712	0.00884163	0.999952	-0.00417862	0.781712	-0.00430592	0.623625	8.65141	14.5614	16.8977	0.601481	-0.798845	0.00815784	0.00874363	-0.00362817	-0.999955	0.798839	0.601526	0.00480253	10.4559	14.5876	19.2943	0.48467	-0.874689	-0.0037254	-0.078018	-0.0389873	-0.996189	0.871211	0.483114	-0.0871374
0.092	5.01282	16.5931	12.1788	0.606655	0.0260065	-0.79454	-0.0211923	0.999639	0.0165387	0.794683	0.00680487	0.606987	6.88479	18.5288	14.5765	0.497808	0.0140773	-0.867173	0.0243488	0.999247	0.0301989	0.866946	-0.0361478	0.49709	8.37822	18.6019	17.1773	0.703396	-0.710644	-0.0147678	0.0155934	0.0361991	-0.999223	0.710627	0.70262	0.0365437	10.4884	18.6487	19.3092	0.574887	-0.817596	-0.0322718	-0.0291651	0.0189405	-0.999395	0.817713	0.57548	-0.0129567	6.78077	14.5303	14.5493	0.624093	-0.00959697	-0.781291	0.0102598	0.999939	-0.0040872	0.781282	-0.00546512	0.624154	8.65305	14.5611	16.8931	0.602355	-0.798178	0.0089748	0.0101654	-0.00357203	-0.999942	0.798163	0.602411	0.00596215	10.4601	14.5916	19.2876	0.475759	-0.879565	-0.00422819	-0.0853421	-0.0413763	-0.995492	0.875425	0.473976	-0.0947491
