time	torso_X	torso_Y	torso_Z	torso_R00	torso_R01	torso_R02	torso_R10	torso_R11	torso_R12	torso_r20	torso_R21	torso_R22	left_arm_X	left_arm_Y	left_arm_Z	left_arm_R00	left_arm_R01	left_arm_R02	left_arm_R10	left_arm_R11	left_arm_R12	left_arm_r20	left_arm_R21	left_arm_R22	left_forearm_X	left_forearm_Y	left_forearm_Z	left_forearm_R00	left_forearm_R01	left_forearm_R02	left_forearm_R10	left_forearm_R11	left_forearm_R12	left_forearm_r20	left_forearm_R21	left_forearm_R22	left_hand_X	left_hand_Y	left_hand_Z	left_hand_R00	left_hand_R01	left_hand_R02	left_hand_R10	left_hand_R11	left_hand_R12	left_hand_r20	left_hand_R21	left_hand_R22	right_arm_X	right_arm_Y	right_arm_Z	right_arm_R00	right_arm_R01	right_arm_R02	right_arm_R10	right_arm_R11	right_arm_R12	right_arm_r20	right_arm_R21	right_arm_R22	right_forearm_X	right_forearm_Y	right_forearm_Z	right_forearm_R00	right_forearm_R01	right_forearm_R02	right_forearm_R10	right_forearm_R11	right_forearm_R12	right_forearm_r20	right_forearm_R21	right_forearm_R22	right_hand_X	right_hand_Y	right_hand_Z	right_hand_R00	right_hand_R01	right_hand_R02	right_hand_R10	right_hand_R11	right_hand_R12	right_hand_r20	right_hand_R21	right_hand_R22
0.044	5.00013	16.6002	12.1931	0.599987	-0.00233223	-0.800007	0.00145438	0.999997	-0.0018245	0.800009	-6.88422e-05	0.599988	6.79542	18.6045	14.593	0.603618	0.0008963	-0.797273	-0.00213381	0.999998	-0.000491312	0.797271	0.0019978	0.603619	8.60628	18.5981	16.9848	0.602375	-0.798212	-0.00153119	-0.00213333	0.000308339	-0.999998	0.798211	0.602376	-0.00151712	10.4134	18.5917	19.3794	0.588718	-0.808337	0.00132526	0.00337377	0.000817663	-0.999994	0.808331	0.588719	0.00320852	6.80475	14.6046	14.5932	0.591297	0.00217504	-0.806451	-0.00493136	0.999987	-0.000918701	0.806439	0.00452013	0.5913	8.57864	14.5898	17.0126	0.610883	-0.791716	-0.00281723	-0.00492688	-0.000243204	-0.999988	0.791705	0.61089	-0.00404926	10.4113	14.575	19.3877	0.586847	-0.809682	-0.00500279	-0.0175293	-0.00652736	-0.999825	0.809508	0.586832	-0.0180237
0.048	5.00018	16.6002	12.1916	0.599905	-0.00275826	-0.800067	0.00169931	0.999996	-0.00217336	0.80007	-5.57521e-05	0.599907	6.79438	18.6053	14.5917	0.604947	0.000807056	-0.796265	-0.0023577	0.999997	-0.000777665	0.796262	0.0023478	0.604947	8.60922	18.5982	16.9805	0.601187	-0.799107	-0.00144114	-0.00235758	2.97722e-05	-0.999997	0.799105	0.601189	-0.00186606	10.4128	18.5911	19.3778	0.588842	-0.808248	0.00124117	0.00321754	0.000808486	-0.999994	0.808242	0.588842	0.00307664	6.80541	14.6053	14.5919	0.589665	0.00180728	-0.807646	-0.00514236	0.999986	-0.00151677	0.807631	0.00504759	0.589666	8.57441	14.5898	17.0148	0.612836	-0.790207	-0.00245043	-0.00511931	-0.000869259	-0.999987	0.790194	0.61284	-0.00457802	10.4129	14.5745	19.3854	0.584448	-0.811413	-0.00539652	-0.0214375	-0.00879207	-0.999732	0.811148	0.584407	-0.0225331
0.052	5.00024	16.6001	12.19	0.599773	-0.00316334	-0.800164	0.00201213	0.999995	-0.00244513	0.800168	-0.000143512	0.599776	6.79323	18.6062	14.5902	0.606274	0.00070196	-0.795256	-0.00266967	0.999996	-0.00115258	0.795251	0.00282184	0.606273	8.61205	18.5982	16.9759	0.599724	-0.800205	-0.00133524	-0.0026725	-0.000334322	-0.999996	0.800202	0.599726	-0.00233905	10.4112	18.5901	19.3765	0.589643	-0.807663	0.0012661	0.00319081	0.000761884	-0.999995	0.807658	0.589643	0.00302634	6.80588	14.6062	14.5907	0.588665	0.00128333	-0.808376	-0.00537935	0.999983	-0.00232977	0.808359	0.00572	0.588662	8.57188	14.5901	17.0158	0.613801	-0.789459	-0.00192706	-0.00532846	-0.00170191	-0.999984	0.789443	0.613801	-0.00525123	10.4133	14.5741	19.3842	0.582599	-0.81274	-0.00571011	-0.0255825	-0.0113153	-0.999609	0.812357	0.582517	-0.0273842
0.056	5.00029	16.6001	12.1882	0.599517	-0.00359002	-0.800354	0.00238868	0.999994	-0.00269624	0.800358	-0.000295352	0.599522	6.79166	18.6073	14.5887	0.607981	0.000583941	-0.793951	-0.00303897	0.999994	-0.00159166	0.793946	0.0033805	0.607979	8.61561	18.5982	16.9705	0.597699	-0.80172	-0.00121619	-0.00304897	-0.000756109	-0.999995	0.801715	0.5977	-0.00289635	10.4087	18.589	19.3757	0.591039	-0.806642	0.00129405	0.00312246	0.000683631	-0.999995	0.806637	0.59104	0.00292276	6.80602	14.6073	14.5899	0.588238	0.000564696	-0.808688	-0.00561482	0.999979	-0.00338594	0.808669	0.00653237	0.588228	8.57074	14.5905	17.0159	0.614151	-0.789187	-0.00120868	-0.00552789	-0.00277033	-0.999981	0.789169	0.614146	-0.00606395	10.4132	14.5739	19.3834	0.581052	-0.813845	-0.00599615	-0.0299828	-0.0140429	-0.999452	0.813314	0.580913	-0.032561
0.06	5.00038	16.6001	12.1863	0.599412	-0.00402437	-0.80043	0.00280215	0.999992	-0.00292929	0.800436	-0.000487072	0.599419	6.79057	18.6085	14.5867	0.609181	0.000433701	-0.793031	-0.0034383	0.999992	-0.00209431	0.793024	0.00400249	0.609177	8.61811	18.5982	16.9657	0.596124	-0.802892	-0.00106521	-0.00345908	-0.00124156	-0.999993	0.802885	0.596124	-0.00351739	10.4065	18.5878	19.3744	0.592328	-0.805696	0.00137707	0.00308062	0.000555631	-0.999995	0.805691	0.592329	0.00281116	6.80667	14.6085	14.5886	0.587252	-0.000399927	-0.809404	-0.0058012	0.999972	-0.00470307	0.809384	0.0074574	0.587233	8.56843	14.5911	17.0167	0.615513	-0.788127	-0.000244623	-0.00565939	-0.00410951	-0.999976	0.788107	0.615499	-0.00698977	10.415	14.5741	19.3811	0.57844	-0.815701	-0.00621902	-0.0346709	-0.0169678	-0.999255	0.814988	0.578224	-0.0380959
0.064	5.0005	16.6	12.1843	0.599338	-0.00447141	-0.800484	0.00322195	0.99999	-0.00317349	0.80049	-0.000677123	0.599346	6.78957	18.6097	14.5844	0.61028	0.000227567	-0.792186	-0.00381016	0.999989	-0.00264799	0.792177	0.00463436	0.610274	8.62041	18.5983	16.9609	0.59475	-0.80391	-0.000858406	-0.00384547	-0.00177718	-0.999991	0.803902	0.594748	-0.00414839	10.4047	18.5867	19.3726	0.593359	-0.804937	0.00144328	0.00294038	0.000374475	-0.999996	0.804933	0.59336	0.00258902	6.80746	14.6097	14.5871	0.586186	-0.00160043	-0.810175	-0.00589639	0.999963	-0.00624156	0.810155	0.00843583	0.586155	8.56602	14.592	17.0176	0.616696	-0.787201	0.000955266	-0.00568416	-0.00566645	-0.999968	0.787181	0.61667	-0.00796905	10.4161	14.575	19.3791	0.576131	-0.817331	-0.0065426	-0.0396556	-0.0199561	-0.999014	0.816395	0.575823	-0.0439091
0.068	5.00064	16.6	12.1821	0.59927	-0.00495156	-0.800532	0.00368206	0.999987	-0.00342891	0.800539	-0.000892769	0.59928	6.78854	18.611	14.582	0.611203	3.85645e-05	-0.791474	-0.00421916	0.999986	-0.00320945	0.791463	0.00530098	0.611194	8.62215	18.5983	16.9564	0.593894	-0.804543	-0.000668836	-0.0042705	-0.00232107	-0.999988	0.804532	0.59389	-0.00481427	10.4038	18.5855	19.3699	0.59373	-0.804663	0.00159032	0.00285958	0.000133608	-0.999996	0.804659	0.593732	0.00238033	6.80835	14.6111	14.5855	0.585048	-0.00300481	-0.810993	-0.00593052	0.999951	-0.00798317	0.810977	0.00948015	0.585001	8.56349	14.5933	17.0185	0.617945	-0.786218	0.00235899	-0.00562956	-0.00742498	-0.999957	0.786201	0.617905	-0.00901429	10.4173	14.5764	19.3771	0.573694	-0.819041	-0.00688926	-0.0449003	-0.0230496	-0.998726	0.817838	0.573272	-0.0499986
0.072	5.00082	16.5999	12.1798	0.599327	-0.00550326	-0.800486	0.00423585	0.999984	-0.00370339	0.800493	-0.00117119	0.599341	6.78779	18.6126	14.579	0.611684	-3.07078e-05	-0.791102	-0.00476706	0.999982	-0.00372472	0.791088	0.00604958	0.611672	8.62285	18.5983	16.9522	0.593756	-0.804645	-0.000599268	-0.00483165	-0.00282057	-0.999984	0.804631	0.593749	-0.00556249	10.4041	18.5838	19.3661	0.59334	-0.804949	0.00197499	0.00309155	-0.000174722	-0.999995	0.804946	0.593344	0.00238487	6.80981	14.6127	14.5837	0.583319	-0.00454894	-0.81223	-0.00596487	0.999933	-0.00988397	0.812221	0.0106104	0.583253	8.55977	14.5948	17.0203	0.619953	-0.78463	0.00390214	-0.00554185	-0.00935167	-0.999941	0.78462	0.619894	-0.0101459	10.4196	14.5781	19.3742	0.570553	-0.82123	-0.00716962	-0.0503623	-0.0262732	-0.998385	0.819715	0.569993	-0.0563492
0.076	5.00103	16.5999	12.1774	0.599335	-0.00617083	-0.800475	0.00486682	0.99998	-0.0040649	0.800484	-0.00145953	0.599353	6.78669	18.6144	14.576	0.612482	1.93768e-05	-0.790485	-0.00540747	0.999977	-0.00416529	0.790466	0.00682568	0.612467	8.62414	18.5982	16.9473	0.593516	-0.804822	-0.000648861	-0.00548603	-0.00323948	-0.99998	0.804803	0.593508	-0.00633796	10.4047	18.5817	19.3618	0.592587	-0.805503	0.00251239	0.0034746	-0.000562841	-0.999994	0.805499	0.592592	0.00246527	6.81138	14.6145	14.5818	0.581306	-0.00612884	-0.813662	-0.00600496	0.999912	-0.0118219	0.813663	0.0117581	0.581218	8.55529	14.5965	17.0228	0.622041	-0.782966	0.0054809	-0.00543492	-0.0113175	-0.999921	0.782966	0.621962	-0.0112953	10.4214	14.5802	19.3717	0.567709	-0.823195	-0.00756046	-0.0560304	-0.029475	-0.997994	0.82132	0.566994	-0.0628572
0.08	5.00128	16.5998	12.1749	0.599345	-0.00686629	-0.800462	0.00554583	0.999975	-0.00442526	0.800472	-0.00178696	0.599368	6.78558	18.6164	14.5727	0.613037	0.000135726	-0.790054	-0.00611315	0.999971	-0.00457167	0.79003	0.00763233	0.61302	8.62469	18.5981	16.9428	0.593814	-0.804602	-0.000764867	-0.00620239	-0.00362691	-0.999974	0.804578	0.593803	-0.00714416	10.4061	18.5794	19.3565	0.591314	-0.806435	0.00325881	0.00408848	-0.00104312	-0.999991	0.806431	0.591322	0.00268028	6.81304	14.6165	14.5799	0.579137	-0.00770656	-0.815194	-0.00604746	0.999887	-0.0137489	0.815208	0.0128923	0.579025	8.55045	14.5983	17.0255	0.624327	-0.781131	0.0070574	-0.00530502	-0.013274	-0.999898	0.781145	0.624226	-0.0124312	10.4234	14.5824	19.3689	0.564539	-0.825369	-0.00784986	-0.061898	-0.0328498	-0.997542	0.823082	0.563637	-0.0696337
