time	torso_X	torso_Y	torso_Z	torso_R00	torso_R01	torso_R02	torso_R10	torso_R11	torso_R12	torso_r20	torso_R21	torso_R22	left_arm_X	left_arm_Y	left_arm_Z	left_arm_R00	left_arm_R01	left_arm_R02	left_arm_R10	left_arm_R11	left_arm_R12	left_arm_r20	left_arm_R21	left_arm_R22	left_forearm_X	left_forearm_Y	left_forearm_Z	left_forearm_R00	left_forearm_R01	left_forearm_R02	left_forearm_R10	left_forearm_R11	left_forearm_R12	left_forearm_r20	left_forearm_R21	left_forearm_R22	left_hand_X	left_hand_Y	left_hand_Z	left_hand_R00	left_hand_R01	left_hand_R02	left_hand_R10	left_hand_R11	left_hand_R12	left_hand_r20	left_hand_R21	left_hand_R22	right_arm_X	right_arm_Y	right_arm_Z	right_arm_R00	right_arm_R01	right_arm_R02	right_arm_R10	right_arm_R11	right_arm_R12	right_arm_r20	right_arm_R21	right_arm_R22	right_forearm_X	right_forearm_Y	right_forearm_Z	right_forearm_R00	right_forearm_R01	right_forearm_R02	right_forearm_R10	right_forearm_R11	right_forearm_R12	right_forearm_r20	right_forearm_R21	right_forearm_R22	right_hand_X	right_hand_Y	right_hand_Z	right_hand_R00	right_hand_R01	right_hand_R02	right_hand_R10	right_hand_R11	right_hand_R12	right_hand_r20	right_hand_R21	right_hand_R22
0.004	5	16.6	12.2	0.6	0	-0.8	0	1	0	0.8	0	0.6	6.8	18.6	14.6	0.6	0	-0.8	0	1	0	0.8	0	0.6	8.6	18.6	17	0.6	-0.8	-0.000637061	0	0.000796327	-1	0.8	0.6	0.000477796	10.4	18.6	19.4	0.6	-0.8	-0.000637061	0	0.000796327	-1	0.8	0.6	0.000477796	6.8	14.6	14.6	0.6	0	-0.8	0	1	0	0.8	0	0.6	8.6	14.6	17	0.6	-0.8	-0.000637061	0	0.000796327	-1	0.8	0.6	0.000477796	10.4	14.6	19.4	0.6	-0.8	-0.000637061	0	0.000796327	-1	0.8	0.6	0.000477796
0.008	5	16.6	12.2	0.6	0	-0.8	0	1	0	0.8	0	0.6	6.8	18.6	14.6	0.6	0	-0.8	0	1	0	0.8	0	0.6	8.6	18.6	17	0.6	-0.8	-0.000637061	0	0.000796327	-1	0.8	0.6	0.000477796	10.4	18.6	19.4	0.6	-0.8	-0.000637061	0	0.000796327	-1	0.8	0.6	0.000477796	6.8	14.6	14.6	0.6	0	-0.8	0	1	0	0.8	0	0.6	8.6	14.6	17	0.6	-0.8	-0.000637061	0	0.000796327	-1	0.8	0.6	0.000477796	10.4	14.6	19.4	0.6	-0.8	-0.000637061	0	0.000796327	-1	0.8	0.6	0.000477796
0.012	5.00003	16.6	12.1998	0.600258	-0.000101012	-0.799807	7.04748e-05	1	-7.34043e-05	0.799807	-1.23047e-05	0.600258	6.80061	18.6002	14.5992	0.599528	7.54323e-05	-0.800354	-0.000125651	1	1.25944e-07	0.800354	0.00010049	0.599528	8.59919	18.5999	17.0003	0.600517	-0.799612	-0.000712775	-0.000126636	0.000796297	-1	0.799612	0.600517	0.00037693	10.4007	18.5995	19.3991	0.599418	-0.800436	-0.000441527	0.000326978	0.00079647	-1	0.800436	0.599417	0.000739143	6.80101	14.6002	14.5993	0.598781	0.000251445	-0.800913	-0.000418879	1	7.84206e-07	0.800913	0.000335016	0.598781	8.59735	14.599	17.002	0.60157	-0.79882	-0.000889233	-0.000421656	0.000795645	-1	0.79882	0.60157	0.000141809	10.4021	14.5977	19.3985	0.598852	-0.800859	-0.00105296	-0.000709136	0.00078452	-0.999999	0.800859	0.598853	-9.81063e-05
0.016	5.00008	16.6001	12.1995	0.600617	-0.000285974	-0.799537	0.000186529	1	-0.000217553	0.799537	-1.84709e-05	0.600617	6.80136	18.6006	14.598	0.599191	0.000195157	-0.800606	-0.000325792	1	-6.79215e-08	0.800606	0.000260872	0.599191	8.59893	18.5996	16.9999	0.600605	-0.799545	-0.000832701	-0.000327199	0.000795682	-1	0.799546	0.600605	0.00021628	10.4007	18.5987	19.3985	0.599211	-0.800591	-0.000121813	0.000861288	0.000796795	-0.999999	0.800591	0.599211	0.00116699	6.80251	14.6006	14.5981	0.596781	0.000678242	-0.802404	-0.00113103	0.999999	4.06506e-06	0.802404	0.000905121	0.596781	8.59285	14.5972	17.0053	0.604038	-0.796954	-0.00131722	-0.00113825	0.000790093	-0.999999	0.796954	0.604039	-0.000429888	10.405	14.5938	19.3962	0.596906	-0.80231	-0.00138013	-0.00152009	0.000589268	-0.999999	0.802309	0.596908	-0.000867843
0.02	5.00015	16.6001	12.199	0.601024	-0.000490176	-0.799231	0.000293562	1	-0.00039255	0.799231	1.30817e-06	0.601024	6.80224	18.601	14.5967	0.598719	0.000308987	-0.800959	-0.000522527	1	-4.81931e-06	0.800959	0.000421408	0.598719	8.59839	18.5994	16.9995	0.601099	-0.799174	-0.000946812	-0.00052488	0.000789949	-1	0.799174	0.6011	5.53678e-05	10.4017	18.5978	19.3971	0.598296	-0.801275	0.000241494	0.00147057	0.000796662	-0.999999	0.801274	0.598296	0.00165497	6.8042	14.601	14.5966	0.594281	0.00111413	-0.804257	-0.00186924	0.999998	4.07527e-06	0.804256	0.00150092	0.594282	8.58704	14.5954	17.0094	0.607071	-0.794646	-0.00175458	-0.0018818	0.000770394	-0.999998	0.794645	0.607073	-0.00102768	10.4083	14.5897	19.3934	0.594219	-0.804301	-0.00191055	-0.00289931	0.000233391	-0.999996	0.804298	0.594222	-0.00219323
0.024	5.00021	16.6001	12.1983	0.601407	-0.000707082	-0.798943	0.000419978	1	-0.000568883	0.798943	6.59164e-06	0.601407	6.80302	18.6014	14.5951	0.59834	0.000429729	-0.801242	-0.000754724	1	-2.72735e-05	0.801242	0.000621035	0.59834	8.59804	18.5991	16.9989	0.601469	-0.798895	-0.00106778	-0.000757726	0.000766095	-0.999999	0.798895	0.60147	-0.000144561	10.4024	18.5968	19.3956	0.597453	-0.801903	0.000687083	0.00221705	0.000794986	-0.999997	0.801901	0.597453	0.00225283	6.80585	14.6014	14.5951	0.591789	0.00151142	-0.806091	-0.00258966	0.999997	-2.61912e-05	0.806089	0.002103	0.591791	8.58121	14.5936	17.0134	0.60977	-0.792575	-0.00215334	-0.00260633	0.00071169	-0.999996	0.792574	0.609774	-0.00163174	10.4105	14.5858	19.3911	0.591701	-0.806153	-0.00255508	-0.00482192	-0.000369766	-0.999988	0.806143	0.591707	-0.00410599
0.028	5.00029	16.6002	12.1975	0.601794	-0.000921096	-0.798651	0.000569933	1	-0.000723862	0.798652	-1.95623e-05	0.601794	6.80383	18.6019	14.5934	0.597638	0.000547709	-0.801766	-0.0010183	0.999999	-7.59147e-05	0.801765	0.000861807	0.597639	8.59675	18.5988	16.9987	0.602585	-0.798054	-0.00118618	-0.00102273	0.0007141	-0.999999	0.798054	0.602586	-0.000385891	10.4045	18.5957	19.3929	0.59572	-0.803192	0.00119687	0.00307873	0.000793327	-0.999995	0.803187	0.59572	0.00294541	6.80752	14.6019	14.5935	0.58923	0.0018968	-0.807963	-0.00335371	0.999994	-9.81659e-05	0.807958	0.00276751	0.589233	8.57521	14.5918	17.0174	0.612469	-0.79049	-0.0025402	-0.00337258	0.000600367	-0.999994	0.790487	0.612474	-0.00229829	10.4126	14.5817	19.3888	0.589026	-0.808109	-0.00287063	-0.00668302	-0.00131902	-0.999977	0.808086	0.589031	-0.00617755
0.032	5.00039	16.6002	12.1965	0.602153	-0.00111639	-0.79838	0.000690496	0.999999	-0.000877539	0.79838	-2.2865e-05	0.602154	6.80462	18.6022	14.5916	0.597064	0.0006002	-0.802193	-0.00121848	0.999999	-0.0001587	0.802193	0.00107221	0.597064	8.59581	18.5986	16.9982	0.603348	-0.797477	-0.00123901	-0.00122345	0.000628033	-0.999999	0.797477	0.603349	-0.000596749	10.4059	18.5949	19.3906	0.594531	-0.804071	0.00167769	0.00387781	0.000780783	-0.999992	0.804063	0.594533	0.00358223	6.80908	14.6022	14.5917	0.586464	0.0020964	-0.809973	-0.0039708	0.999992	-0.000286859	0.809966	0.00338448	0.586467	8.56847	14.5903	17.0216	0.61561	-0.788047	-0.0027414	-0.00398674	0.000364326	-0.999992	0.788041	0.615616	-0.00291746	10.4153	14.5784	19.3858	0.585682	-0.810534	-0.00340889	-0.00918894	-0.00243428	-0.999955	0.810489	0.585687	-0.00887366
0.036	5.00051	16.6002	12.1955	0.602473	-0.00129536	-0.798138	0.000796122	0.999999	-0.00102202	0.798139	-1.96759e-05	0.602473	6.80533	18.6026	14.5898	0.596569	0.000592807	-0.802562	-0.00136358	0.999999	-0.000274952	0.802561	0.00125839	0.596569	8.59504	18.5985	16.9975	0.60393	-0.797036	-0.00123191	-0.00136833	0.000508801	-0.999999	0.797036	0.603931	-0.000783325	10.4068	18.5944	19.3886	0.593643	-0.804726	0.00213651	0.00462095	0.000753933	-0.999989	0.804715	0.593646	0.00416616	6.81052	14.6026	14.5899	0.58368	0.00217113	-0.811981	-0.00454179	0.99999	-0.000590956	0.811971	0.00403277	0.583684	8.56156	14.5889	17.0258	0.618638	-0.785671	-0.00281773	-0.00454642	6.50421e-06	-0.99999	0.785663	0.618645	-0.00356797	10.4175	14.5753	19.3828	0.582394	-0.812898	-0.00372455	-0.0117946	-0.00386869	-0.999923	0.812821	0.582393	-0.0118409
0.04	5.00064	16.6002	12.1942	0.602733	-0.00149301	-0.797942	0.000939966	0.999999	-0.00116106	0.797942	-5.02291e-05	0.602734	6.80585	18.603	14.588	0.596204	0.000563535	-0.802832	-0.00153051	0.999999	-0.000434666	0.802831	0.00148789	0.596205	8.59447	18.5984	16.9965	0.604382	-0.796694	-0.00120285	-0.00153413	0.000345992	-0.999999	0.796693	0.604383	-0.00101312	10.4076	18.5938	19.3865	0.592836	-0.805319	0.00265354	0.00544315	0.000712013	-0.999985	0.805305	0.592841	0.00480558	6.81182	14.603	14.5882	0.580893	0.00209981	-0.813978	-0.00510654	0.999986	-0.00106461	0.813964	0.00477503	0.580895	8.5545	14.5877	17.0301	0.621678	-0.783268	-0.002748	-0.00508619	-0.000528568	-0.999987	0.783256	0.621684	-0.00431245	10.4195	14.5724	19.3798	0.579018	-0.815306	-0.0038331	-0.0144329	-0.00554912	-0.99988	0.815187	0.579004	-0.0149802
0.044	5.00079	16.6001	12.1929	0.602904	-0.001702	-0.797812	0.00110682	0.999999	-0.00129691	0.797813	-0.000101123	0.602905	6.80609	18.6035	14.5861	0.596215	0.000499785	-0.802824	-0.00169782	0.999998	-0.000638352	0.802823	0.00174365	0.596215	8.59474	18.5984	16.9946	0.604229	-0.79681	-0.0011391	-0.00169932	0.000140954	-0.999999	0.796809	0.60423	-0.00126887	10.4074	18.5933	19.385	0.592619	-0.805477	0.00321904	0.00630894	0.000645353	-0.99998	0.805458	0.592627	0.00546415	6.8129	14.6035	14.5865	0.578115	0.00175206	-0.815954	-0.00555644	0.999983	-0.0017896	0.815937	0.00556839	0.578115	8.54725	14.5868	17.0344	0.624944	-0.780666	-0.00240182	-0.00548867	-0.00131724	-0.999984	0.78065	0.624947	-0.00510802	10.4221	14.5703	19.3763	0.575098	-0.818074	-0.0041565	-0.017592	-0.00728707	-0.999819	0.817896	0.575066	-0.0185823
0.048	5.00095	16.6001	12.1914	0.602996	-0.00191296	-0.797742	0.00131014	0.999998	-0.00140765	0.797743	-0.000196348	0.602998	6.80611	18.604	14.5843	0.596349	0.000415341	-0.802725	-0.0018617	0.999998	-0.000865654	0.802723	0.00201066	0.596348	8.59516	18.5985	16.9925	0.604039	-0.796954	-0.00105457	-0.00186095	-8.72232e-05	-0.999998	0.796953	0.60404	-0.00153578	10.4073	18.5929	19.3833	0.592296	-0.805712	0.00380774	0.00718766	0.00055799	-0.999974	0.805689	0.592308	0.00612168	6.81376	14.604	14.5851	0.575569	0.00128265	-0.817752	-0.00605456	0.999978	-0.00269299	0.817731	0.00650113	0.575565	8.54047	14.5859	17.0383	0.627854	-0.778329	-0.00193385	-0.00591745	-0.00228885	-0.99998	0.778309	0.627853	-0.00604279	10.424	14.5681	19.3732	0.571347	-0.820699	-0.00402209	-0.020465	-0.00934756	-0.999747	0.820454	0.571284	-0.0221363
