time	torso_X	torso_Y	torso_Z	torso_R00	torso_R01	torso_R02	torso_R10	torso_R11	torso_R12	torso_r20	torso_R21	torso_R22	left_arm_X	left_arm_Y	left_arm_Z	left_arm_R00	left_arm_R01	left_arm_R02	left_arm_R10	left_arm_R11	left_arm_R12	left_arm_r20	left_arm_R21	left_arm_R22	left_forearm_X	left_forearm_Y	left_forearm_Z	left_forearm_R00	left_forearm_R01	left_forearm_R02	left_forearm_R10	left_forearm_R11	left_forearm_R12	left_forearm_r20	left_forearm_R21	left_forearm_R22	left_hand_X	left_hand_Y	left_hand_Z	left_hand_R00	left_hand_R01	left_hand_R02	left_hand_R10	left_hand_R11	left_hand_R12	left_hand_r20	left_hand_R21	left_hand_R22	right_arm_X	right_arm_Y	right_arm_Z	right_arm_R00	right_arm_R01	right_arm_R02	right_arm_R10	right_arm_R11	right_arm_R12	right_arm_r20	right_arm_R21	right_arm_R22	right_forearm_X	right_forearm_Y	right_forearm_Z	right_forearm_R00	right_forearm_R01	right_forearm_R02	right_forearm_R10	right_forearm_R11	right_forearm_R12	right_forearm_r20	right_forearm_R21	right_forearm_R22	right_hand_X	right_hand_Y	right_hand_Z	right_hand_R00	right_hand_R01	right_hand_R02	right_hand_R10	right_hand_R11	right_hand_R12	right_hand_r20	right_hand_R21	right_hand_R22
0.056	4.99988	16.6018	12.1916	0.589356	-0.000205498	-0.807873	0.0103215	0.99992	0.00727538	0.807807	-0.0126263	0.589312	6.76754	18.6327	14.5897	0.601499	0.00893766	-0.798824	-0.0071664	0.999958	0.00579189	0.798842	0.00224088	0.601537	8.57203	18.6112	16.9862	0.613343	-0.789759	-0.00957379	-0.00726384	0.00648059	-0.999953	0.789783	0.613383	-0.00176186	10.4121	18.5894	19.3556	0.580128	-0.814506	-0.00559957	-0.00615966	0.00248746	-0.999978	0.814502	0.580149	-0.00357404	6.76836	14.633	14.6402	0.673931	0.0227114	-0.738445	-0.0249839	0.999656	0.00794399	0.738371	0.0130955	0.674267	8.79015	14.558	16.8553	0.516637	-0.855887	-0.0232995	-0.0227943	0.0134538	-0.99965	0.855901	0.516987	-0.0125586	10.3401	14.4896	19.423	0.648156	-0.76125	0.0197857	0.103118	0.061996	-0.992735	0.754493	0.645488	0.118682
0.06	5.00021	16.602	12.1904	0.58856	-0.000789208	-0.808453	0.0121529	0.999895	0.0078713	0.808362	-0.0144578	0.588508	6.76431	18.6383	14.5865	0.601956	0.0107581	-0.798456	-0.0084304	0.999939	0.00711716	0.798484	0.00244709	0.602011	8.57018	18.613	16.982	0.613659	-0.789489	-0.011394	-0.00854611	0.00778833	-0.999933	0.789525	0.613715	-0.00196769	10.4112	18.5873	19.3506	0.57874	-0.815485	-0.00660686	-0.00693332	0.00318103	-0.999971	0.815483	0.578769	-0.00381304	6.76747	14.6387	14.6444	0.680524	0.026848	-0.732234	-0.0283621	0.999545	0.0102901	0.732177	0.013765	0.680975	8.80904	14.5536	16.8409	0.508684	-0.860516	-0.0274311	-0.0253447	0.0168805	-0.999536	0.86058	0.509143	-0.0132227	10.3351	14.4776	19.4226	0.651497	-0.75835	0.0213639	0.116856	0.0724872	-0.9905	0.749598	0.647804	0.135843
0.064	5.00064	16.6022	12.1891	0.587747	-0.00146474	-0.809043	0.014164	0.999864	0.00847953	0.808921	-0.0164431	0.587688	6.76095	18.6444	14.583	0.602451	0.0126596	-0.798055	-0.00980576	0.999916	0.00845942	0.798096	0.00272916	0.602525	8.56831	18.615	16.9773	0.613909	-0.789265	-0.0132951	-0.00993836	0.00911315	-0.999909	0.789314	0.613985	-0.00224935	10.41	18.5852	19.3452	0.577347	-0.816461	-0.00778936	-0.00774353	0.00406431	-0.999962	0.816462	0.577386	-0.00397577	6.76681	14.6449	14.6488	0.687199	0.0311729	-0.7258	-0.0319459	0.999409	0.0126775	0.725767	0.0144744	0.687789	8.82841	14.5491	16.8261	0.500433	-0.865193	-0.0317509	-0.0279571	0.0205054	-0.999399	0.865324	0.50102	-0.0139267	10.3297	14.4652	19.4221	0.654716	-0.755521	0.0231468	0.131095	0.0833386	-0.987861	0.74442	0.649803	0.153608
0.068	5.00119	16.6023	12.1879	0.587153	-0.00224677	-0.809473	0.0163239	0.999826	0.00906548	0.809311	-0.0185366	0.587088	6.75816	18.651	14.5787	0.602514	0.0145793	-0.797975	-0.0112618	0.999889	0.00976507	0.798029	0.00310301	0.602611	8.5657	18.6172	16.9728	0.614459	-0.788802	-0.0152147	-0.0114195	0.0103906	-0.999881	0.788866	0.61456	-0.00262313	10.4091	18.5829	19.3394	0.575767	-0.817562	-0.00917909	-0.00861162	0.0051621	-0.99995	0.817568	0.575817	-0.00406836	6.76714	14.6516	14.6529	0.693374	0.0356097	-0.719698	-0.0356519	0.99925	0.0150938	0.719696	0.0151929	0.694124	8.84726	14.5447	16.812	0.492323	-0.86966	-0.0361828	-0.0305721	0.0242668	-0.999238	0.869876	0.493054	-0.0146402	10.3242	14.453	19.4216	0.657885	-0.752694	0.0252934	0.145529	0.0941031	-0.984868	0.738924	0.651611	0.171448
0.072	5.00186	16.6025	12.1866	0.586543	-0.00308289	-0.809912	0.0186739	0.999778	0.00971811	0.809703	-0.0208243	0.58647	6.75532	18.658	14.5741	0.60232	0.0164787	-0.798085	-0.0128195	0.999858	0.0109699	0.798152	0.00362366	0.602445	8.56228	18.6196	16.9685	0.615348	-0.788069	-0.0171143	-0.0130111	0.011554	-0.999849	0.788148	0.615478	-0.00314391	10.4083	18.5805	19.333	0.573964	-0.81881	-0.0107831	-0.00952897	0.00648883	-0.999934	0.818825	0.574028	-0.00407806	6.76765	14.6589	14.6574	0.699781	0.0399148	-0.713241	-0.0395335	0.999072	0.0171232	0.713262	0.0162144	0.70071	8.867	14.5403	16.7972	0.483635	-0.874333	-0.0404828	-0.0333039	0.0278357	-0.999058	0.874636	0.484528	-0.0156564	10.3179	14.4404	19.4211	0.661194	-0.749697	0.0278788	0.160375	0.104945	-0.981461	0.732873	0.653408	0.189621
0.076	5.0027	16.6025	12.1854	0.586214	-0.00409218	-0.810146	0.0212344	0.999721	0.0103152	0.809878	-0.0232499	0.586138	6.75316	18.6657	14.5685	0.601728	0.0183193	-0.798491	-0.0144832	0.999823	0.0120241	0.79857	0.00432944	0.601887	8.55834	18.6222	16.9642	0.616387	-0.787215	-0.0189552	-0.0147177	0.0125503	-0.999813	0.787306	0.616551	-0.00385014	10.4075	18.5781	19.3261	0.572057	-0.820117	-0.0126121	-0.0105016	0.0080518	-0.999912	0.820147	0.572139	-0.00400648	6.76953	14.6668	14.6615	0.7054	0.0438961	-0.707449	-0.0436424	0.998877	0.0184628	0.707465	0.0178511	0.706523	8.88573	14.5359	16.7839	0.475214	-0.878746	-0.0444595	-0.0363678	0.0308694	-0.998862	0.879118	0.47629	-0.0172885	10.3114	14.4268	19.4213	0.664649	-0.746423	0.0330954	0.175183	0.112625	-0.978073	0.726328	0.655872	0.205617
0.08	5.00372	16.6026	12.1842	0.585843	-0.0051723	-0.810408	0.0240162	0.999651	0.0109812	0.810069	-0.0258961	0.585763	6.7509	18.6739	14.5626	0.600891	0.0200671	-0.799079	-0.0162468	0.999785	0.0128901	0.799166	0.00523694	0.601088	8.55358	18.6252	16.9601	0.617804	-0.78606	-0.0207034	-0.0165352	0.0133365	-0.999774	0.786158	0.618007	-0.00475827	10.407	18.5756	19.3186	0.569854	-0.821615	-0.0146717	-0.0115441	0.00984838	-0.999885	0.821665	0.569957	-0.00387269	6.77159	14.6753	14.6662	0.711201	0.0475697	-0.701377	-0.047801	0.998671	0.0192627	0.701362	0.0198269	0.71253	8.90519	14.5319	16.7703	0.466244	-0.883346	-0.0481283	-0.0395137	0.0335548	-0.998655	0.883773	0.467519	-0.0192595	10.3039	14.4134	19.4216	0.668428	-0.742715	0.0397262	0.189654	0.118552	-0.974668	0.719191	0.65903	0.220102
0.084	5.00491	16.6026	12.1831	0.585689	-0.00641645	-0.81051	0.0269728	0.999569	0.0115779	0.810087	-0.0286428	0.58561	6.74915	18.6827	14.556	0.599884	0.0216899	-0.799793	-0.0180768	0.999745	0.013554	0.799883	0.00632684	0.600123	8.5488	18.6284	16.9557	0.619181	-0.784931	-0.0223268	-0.0184209	0.0139057	-0.999734	0.785032	0.619427	-0.00584894	10.4063	18.5732	19.3108	0.567563	-0.823155	-0.0169698	-0.0126935	0.0118602	-0.999849	0.823232	0.567693	-0.00371733	6.77481	14.6844	14.6706	0.71626	0.0507961	-0.695983	-0.0519491	0.998461	0.0194098	0.695897	0.0222532	0.717796	8.92359	14.5285	16.7583	0.457754	-0.887595	-0.0513503	-0.0428267	0.0356766	-0.998445	0.888047	0.459241	-0.0216816	10.2969	14.4001	19.4224	0.672291	-0.738776	0.0472671	0.204077	0.123579	-0.971124	0.711602	0.662524	0.233848
0.088	5.00628	16.6025	12.182	0.585418	-0.00773657	-0.810695	0.0301296	0.999471	0.0122191	0.810171	-0.0315792	0.585342	6.74706	18.6919	14.5493	0.598896	0.0231945	-0.800491	-0.0199802	0.999702	0.0140183	0.800578	0.00759844	0.599181	8.54375	18.6319	16.9511	0.620741	-0.783653	-0.0238319	-0.0203811	0.0142578	-0.999691	0.78375	0.621035	-0.0071213	10.406	18.5708	19.3023	0.564953	-0.824893	-0.0194812	-0.0139498	0.0140581	-0.999804	0.825005	0.565114	-0.00356489	6.77801	14.694	14.6757	0.721515	0.0535707	-0.690323	-0.0560287	0.99825	0.0189063	0.690128	0.0250367	0.723254	8.94255	14.5259	16.746	0.448855	-0.891964	-0.0541204	-0.0462028	0.0373182	-0.998235	0.892409	0.450563	-0.0244608	10.2891	14.3873	19.4233	0.676379	-0.734463	0.0554666	0.218007	0.127696	-0.967557	0.703552	0.666527	0.246489
0.092	5.00783	16.6024	12.181	0.585269	-0.00920549	-0.810787	0.0334412	0.999359	0.0127931	0.810149	-0.0346011	0.585202	6.74522	18.7015	14.5422	0.597825	0.0245889	-0.80125	-0.0219235	0.999657	0.0143202	0.801327	0.00900524	0.598159	8.5387	18.6357	16.9462	0.622387	-0.782303	-0.0252269	-0.0223818	0.014429	-0.999645	0.782389	0.622731	-0.00852891	10.4059	18.5686	19.2934	0.562031	-0.826818	-0.0221856	-0.01534	0.0163984	-0.999748	0.826974	0.56223	-0.00346698	6.78204	14.704	14.6806	0.726137	0.0558387	-0.685279	-0.0600192	0.99804	0.0177257	0.684925	0.0282586	0.728065	8.96046	14.524	16.7354	0.440522	-0.895969	-0.0563843	-0.049747	0.0383477	-0.998025	0.896362	0.442457	-0.0276788	10.282	14.3747	19.4245	0.680372	-0.730069	0.0639821	0.231712	0.131468	-0.96386	0.695273	0.670608	0.258613
0.096	5.00955	16.6023	12.18	0.584948	-0.0107748	-0.810999	0.0369359	0.999228	0.0133651	0.810229	-0.0377729	0.584895	6.74284	18.7115	14.5352	0.597031	0.025918	-0.801799	-0.0239221	0.999609	0.0144994	0.801861	0.0105241	0.597418	8.53394	18.6398	16.9408	0.624041	-0.78094	-0.0265565	-0.0244301	0.0144703	-0.999597	0.78101	0.624438	-0.0100484	10.4061	18.5665	19.2838	0.558736	-0.828968	-0.0250308	-0.0168595	0.018822	-0.999681	0.829174	0.55898	-0.00345949	6.78594	14.7146	14.6863	0.730827	0.0575782	-0.68013	-0.0639301	0.99783	0.0157784	0.679562	0.0319496	0.732922	8.97842	14.5228	16.7249	0.432171	-0.899917	-0.0581197	-0.0534702	0.0387643	-0.997817	0.900205	0.434335	-0.0313659	10.2749	14.3624	19.4256	0.68419	-0.725701	0.0724019	0.245171	0.135371	-0.959982	0.686859	0.674561	0.27054
0.1	5.01144	16.6021	12.1791	0.584637	-0.0124591	-0.811199	0.0405643	0.99908	0.0138903	0.81028	-0.0410265	0.584605	6.74043	18.7219	14.5279	0.596153	0.0272197	-0.802409	-0.025934	0.999556	0.0146396	0.802452	0.0120823	0.596594	8.52889	18.6441	16.9353	0.626052	-0.779283	-0.0278587	-0.0264989	0.0144444	-0.999544	0.779331	0.626505	-0.0116072	10.407	18.5646	19.2733	0.554826	-0.831496	-0.0279739	-0.0185257	0.0212679	-0.999602	0.83176	0.555123	-0.00360408	6.79027	14.7256	14.692	0.735066	0.0589539	-0.675428	-0.067713	0.997615	0.0133838	0.674606	0.0358972	0.737305	8.99547	14.5224	16.7158	0.424389	-0.903523	-0.0594918	-0.0572935	0.0387755	-0.997604	0.903665	0.426781	-0.0353101	10.2686	14.3506	19.4268	0.687677	-0.721519	0.0806878	0.258197	0.139175	-0.956015	0.678554	0.678263	0.282001
0.104	5.0135	16.6018	12.1783	0.584155	-0.0142547	-0.811517	0.0443426	0.998913	0.0143727	0.81043	-0.0443807	0.584152	6.73745	18.7326	14.5208	0.595665	0.0285566	-0.802725	-0.0279732	0.999499	0.0147991	0.802746	0.0136395	0.596165	8.52445	18.6487	16.9291	0.627993	-0.777671	-0.0291958	-0.0285876	0.014438	-0.999487	0.777694	0.628506	-0.0131648	10.4084	18.563	19.2622	0.550487	-0.83427	-0.0309454	-0.0203363	0.023656	-0.999513	0.834596	0.550849	-0.00394367	6.79447	14.737	14.6984	0.739194	0.0599502	-0.670819	-0.0714215	0.997392	0.0104342	0.669695	0.0401981	0.741548	9.01205	14.5227	16.7074	0.41697	-0.906906	-0.0604844	-0.0612987	0.0383352	-0.997383	0.906851	0.419586	-0.0396075	10.263	14.3388	19.428	0.690643	-0.717775	0.0883809	0.271053	0.143611	-0.951791	0.670479	0.681304	0.293739
0.108	5.01572	16.6015	12.1775	0.583581	-0.0161287	-0.811895	0.0482423	0.998725	0.0148358	0.810621	-0.0478255	0.583615	6.7342	18.7436	14.5138	0.595152	0.0299812	-0.803054	-0.0300101	0.999436	0.0150721	0.803053	0.0151295	0.595716	8.51966	18.6536	16.9229	0.630371	-0.77569	-0.0306206	-0.0306879	0.0145138	-0.999424	0.775687	0.630948	-0.0146552	10.4108	18.5615	19.25	0.545414	-0.837481	-0.0338861	-0.0222912	0.0259209	-0.999415	0.83787	0.545851	-0.00453087	6.79872	14.7487	14.7051	0.743092	0.0607055	-0.666431	-0.0750409	0.997155	0.00715834	0.664969	0.0446903	0.745533	9.02799	14.5236	16.7	0.410035	-0.910012	-0.0612362	-0.0654111	0.0376267	-0.997149	0.909721	0.412872	-0.0440966	10.2581	14.3274	19.4291	0.693032	-0.714552	0.095512	0.283616	0.148441	-0.947379	0.662774	0.683653	0.305533
