time	torso_X	torso_Y	torso_Z	torso_R00	torso_R01	torso_R02	torso_R10	torso_R11	torso_R12	torso_r20	torso_R21	torso_R22	left_arm_X	left_arm_Y	left_arm_Z	left_arm_R00	left_arm_R01	left_arm_R02	left_arm_R10	left_arm_R11	left_arm_R12	left_arm_r20	left_arm_R21	left_arm_R22	left_forearm_X	left_forearm_Y	left_forearm_Z	left_forearm_R00	left_forearm_R01	left_forearm_R02	left_forearm_R10	left_forearm_R11	left_forearm_R12	left_forearm_r20	left_forearm_R21	left_forearm_R22	left_hand_X	left_hand_Y	left_hand_Z	left_hand_R00	left_hand_R01	left_hand_R02	left_hand_R10	left_hand_R11	left_hand_R12	left_hand_r20	left_hand_R21	left_hand_R22	right_arm_X	right_arm_Y	right_arm_Z	right_arm_R00	right_arm_R01	right_arm_R02	right_arm_R10	right_arm_R11	right_arm_R12	right_arm_r20	right_arm_R21	right_arm_R22	right_forearm_X	right_forearm_Y	right_forearm_Z	right_forearm_R00	right_forearm_R01	right_forearm_R02	right_forearm_R10	right_forearm_R11	right_forearm_R12	right_forearm_r20	right_forearm_R21	right_forearm_R22	right_hand_X	right_hand_Y	right_hand_Z	right_hand_R00	right_hand_R01	right_hand_R02	right_hand_R10	right_hand_R11	right_hand_R12	right_hand_r20	right_hand_R21	right_hand_R22
0.056	5.00215	16.5991	12.1876	0.600924	-0.00123878	-0.799306	-0.000452153	0.999998	-0.00188975	0.799306	0.001497	0.600922	6.80244	18.5977	14.5885	0.587232	-0.00878153	-0.809371	0.0152499	0.999884	0.000215902	0.809275	-0.0124697	0.587297	8.56414	18.6434	17.0163	0.607759	-0.79408	0.008137	0.015219	0.00140219	-0.999883	0.793976	0.607812	0.0129373	10.3874	18.6891	19.3983	0.629654	-0.775859	-0.0397389	-0.0604437	0.00207195	-0.998169	0.774521	0.630903	-0.0455912	6.8074	14.5977	14.5825	0.583556	0.00323863	-0.812066	-0.0065066	0.999979	-0.00068763	0.812047	0.00568506	0.583565	8.55807	14.5782	17.0187	0.607474	-0.79433	-0.0038853	-0.00650695	-8.50804e-05	-0.999979	0.794313	0.607486	-0.00522035	10.3805	14.5587	19.4016	0.620057	-0.784556	0.000778871	0.00751197	0.00494421	-0.99996	0.784521	0.620038	0.00895926
0.06	5.00256	16.5989	12.1857	0.600956	-0.00149415	-0.799281	-0.000474367	0.999997	-0.00222602	0.799282	0.00171689	0.600954	6.80244	18.5974	14.5869	0.585733	-0.0100937	-0.810441	0.0176237	0.999845	0.000284557	0.810313	-0.0144497	0.58582	8.55964	18.6503	17.0179	0.608145	-0.79377	0.00944836	0.0175866	0.00157268	-0.999844	0.793631	0.608216	0.0149162	10.3841	18.7031	19.3988	0.634986	-0.771131	-0.0463668	-0.0697675	0.00253167	-0.99756	0.769367	0.636672	-0.0521923	6.80842	14.5974	14.5801	0.580943	0.00301497	-0.813938	-0.00685711	0.999976	-0.00119014	0.813915	0.00627267	0.58095	8.55125	14.5769	17.0218	0.608976	-0.79318	-0.00366313	-0.00683921	-0.000632734	-0.999976	0.793159	0.608987	-0.00581004	10.3782	14.5564	19.4013	0.621841	-0.783143	0.000883678	0.00715162	0.00455029	-0.999964	0.783111	0.621825	0.0084303
0.064	5.00304	16.5987	12.1836	0.600927	-0.00183942	-0.799302	-0.000387576	0.999997	-0.00259266	0.799304	0.00186779	0.600924	6.80214	18.5975	14.5853	0.583987	-0.011462	-0.811682	0.0200105	0.9998	0.00027866	0.811517	-0.0164049	0.584099	8.5541	18.6575	17.0198	0.60919	-0.79295	0.0108156	0.0199669	0.00170274	-0.999799	0.792773	0.609284	0.01687	10.3817	18.7174	19.3981	0.639777	-0.766724	-0.0531097	-0.0792501	0.0029216	-0.99685	0.764464	0.641971	-0.0588937	6.8095	14.5975	14.5778	0.57788	0.00269211	-0.816117	-0.00736077	0.999971	-0.00191346	0.816089	0.007113	0.577883	8.54314	14.5754	17.0261	0.611258	-0.791424	-0.00334201	-0.00730805	-0.00142174	-0.999972	0.791397	0.611266	-0.00665282	10.3769	14.5535	19.4002	0.623223	-0.782043	0.00128714	0.0070031	0.00393507	-0.999968	0.782013	0.623212	0.00792916
0.068	5.00352	16.5984	12.1814	0.600582	-0.00211785	-0.799561	-0.000327951	0.999996	-0.00289509	0.799563	0.00200096	0.600578	6.80103	18.5974	14.5841	0.582493	-0.0129118	-0.812733	0.0225262	0.999746	0.000261878	0.812524	-0.0184603	0.582636	8.54851	18.665	17.0217	0.610331	-0.792051	0.0122646	0.022476	0.00183865	-0.999746	0.791827	0.610452	0.0189243	10.3795	18.7325	19.3972	0.644519	-0.762219	-0.0601451	-0.089059	0.00328721	-0.996021	0.759384	0.647311	-0.0657638	6.8095	14.5975	14.5761	0.575789	0.00222236	-0.817595	-0.00774958	0.999966	-0.00273955	0.817561	0.00791342	0.575787	8.53687	14.5742	17.0288	0.612488	-0.790475	-0.00287343	-0.00765286	-0.00229476	-0.999968	0.790443	0.61249	-0.00745491	10.3743	14.5513	19.4001	0.625161	-0.780494	0.00165311	0.00664424	0.00320393	-0.999973	0.780468	0.625155	0.00718876
0.072	5.00404	16.5982	12.1792	0.600069	-0.00236584	-0.799945	-0.000273987	0.999995	-0.00316302	0.799948	0.0021172	0.600066	6.79951	18.5974	14.5833	0.581163	-0.0143681	-0.81366	0.0251859	0.999683	0.000336219	0.813397	-0.0206882	0.581341	8.543	18.6729	17.0234	0.611202	-0.791356	0.0137202	0.0251259	0.0020739	-0.999682	0.791076	0.611353	0.0211511	10.3766	18.7483	19.3967	0.649852	-0.757033	-0.0677716	-0.0993562	0.0037897	-0.995045	0.753538	0.653366	-0.0727532	6.80898	14.5974	14.5748	0.574175	0.00165822	-0.818731	-0.00810665	0.99996	-0.00365991	0.818692	0.0087386	0.574166	8.5315	14.5731	17.0309	0.613299	-0.789847	-0.0023102	-0.00795785	-0.00325434	-0.999963	0.78981	0.613295	-0.00828137	10.3714	14.5492	19.4003	0.627339	-0.778743	0.00209362	0.00624426	0.00234185	-0.999978	0.778721	0.627338	0.00633181
0.076	5.00463	16.598	12.1768	0.599649	-0.00271496	-0.800258	-0.000118874	0.999994	-0.00348166	0.800263	0.00218291	0.599645	6.79814	18.5976	14.5819	0.579523	-0.0159394	-0.8148	0.0279377	0.99961	0.000315797	0.814477	-0.0229467	0.579742	8.53671	18.6814	17.0254	0.612363	-0.790429	0.0152906	0.0278688	0.0022535	-0.999609	0.790086	0.612549	0.0234083	10.3738	18.765	19.3956	0.655139	-0.75169	-0.0758619	-0.110231	0.0042337	-0.993897	0.747423	0.659503	-0.0800856	6.809	14.5976	14.5732	0.571943	0.000993156	-0.820293	-0.00863829	0.999951	-0.00481231	0.820248	0.0098383	0.571923	8.52483	14.5717	17.034	0.61474	-0.788728	-0.00164638	-0.00841259	-0.00446954	-0.999955	0.788685	0.614726	-0.00938286	10.3691	14.5465	19.4	0.629389	-0.777085	0.00283779	0.00620124	0.00137084	-0.99998	0.777066	0.629394	0.00568168
0.08	5.00527	16.5977	12.1743	0.599298	-0.00304335	-0.80052	-3.75963e-06	0.999993	-0.00380451	0.800526	0.00228304	0.599294	6.79707	18.5977	14.5804	0.577356	-0.0178712	-0.816297	0.0309019	0.999522	-2.60966e-05	0.815907	-0.02521	0.577633	8.52914	18.6904	17.0282	0.614407	-0.788801	0.0172212	0.0308334	0.0021949	-0.999522	0.788386	0.614645	0.02567	10.3724	18.7829	19.3933	0.659596	-0.746884	-0.0842473	-0.121877	0.00432284	-0.992536	0.741673	0.664941	-0.0881768	6.80925	14.5977	14.5713	0.569882	0.000281531	-0.821726	-0.0090605	0.999941	-0.00594103	0.821676	0.0108309	0.569851	8.51889	14.5705	17.0363	0.615399	-0.788215	-0.000935894	-0.00875535	-0.00564844	-0.999946	0.788167	0.615374	-0.0103771	10.3651	14.5442	19.4008	0.632211	-0.774788	0.00352156	0.00607157	0.000409163	-0.999981	0.774772	0.632221	0.00496286
0.084	5.00596	16.5974	12.1717	0.598989	-0.00349639	-0.80075	0.00017965	0.999991	-0.00423197	0.800757	0.00239105	0.598984	6.79594	18.5979	14.5787	0.575395	-0.0200342	-0.81763	0.03401	0.999421	-0.000554503	0.817168	-0.0274886	0.575743	8.52212	18.7	17.0303	0.616135	-0.787402	0.019383	0.033954	0.00196648	-0.999421	0.786908	0.616437	0.027947	10.3705	18.8018	19.391	0.664148	-0.741777	-0.093141	-0.134308	0.0041738	-0.990931	0.735438	0.670634	-0.0968544	6.80992	14.598	14.5692	0.567355	-0.000446874	-0.823473	-0.0095966	0.999928	-0.00715448	0.823417	0.0119617	0.56731	8.51199	14.5692	17.0394	0.616494	-0.787359	-0.00020888	-0.00919119	-0.00693134	-0.999934	0.787306	0.616456	-0.0115099	10.3615	14.5416	19.4014	0.635095	-0.772422	0.00440328	0.00624629	-0.000564729	-0.99998	0.772409	0.63511	0.00446611
0.088	5.00674	16.5971	12.169	0.598669	-0.00400096	-0.800986	0.000437422	0.999989	-0.00466806	0.800996	0.00244425	0.598665	6.79474	18.5984	14.5769	0.573166	-0.0222482	-0.819137	0.0372595	0.999305	-0.00107049	0.818591	-0.0299071	0.573597	8.51424	18.7102	17.0326	0.618065	-0.78583	0.0215959	0.0372166	0.00180873	-0.999306	0.785245	0.61844	0.0303638	10.3684	18.8218	19.3884	0.668907	-0.736198	-0.102841	-0.147516	0.00413007	-0.989051	0.728562	0.676754	-0.105838	6.81075	14.5984	14.5671	0.564634	-0.00120628	-0.825341	-0.0102434	0.999912	-0.00846914	0.825278	0.0132362	0.564571	8.50465	14.5677	17.0429	0.617793	-0.786341	0.000549044	-0.00971549	-0.0083312	-0.999918	0.786281	0.617737	-0.0127866	10.358	14.5386	19.4018	0.638105	-0.76993	0.0054513	0.00675973	-0.00147773	-0.999976	0.76992	0.638126	0.00426157
0.092	5.00751	16.5968	12.1662	0.598015	-0.00446306	-0.801473	0.000639426	0.999987	-0.0050914	0.801485	0.00253225	0.59801	6.79263	18.5987	14.5757	0.571716	-0.024604	-0.820082	0.0407157	0.99917	-0.00159228	0.81944	-0.0324799	0.572243	8.50778	18.7208	17.034	0.619283	-0.784803	0.023951	0.0406914	0.00161614	-0.99917	0.784113	0.619744	0.0329356	10.3656	18.8429	19.3864	0.673958	-0.730063	-0.113085	-0.161423	0.00384777	-0.986878	0.720918	0.683369	-0.115256	6.81048	14.5987	14.5656	0.562957	-0.00185701	-0.826484	-0.0107341	0.999897	-0.00955815	0.826417	0.0142524	0.562879	8.49935	14.5665	17.0448	0.618021	-0.786161	0.00119886	-0.0101115	-0.00947368	-0.999904	0.786097	0.61795	-0.0138042	10.3534	14.5362	19.4031	0.641804	-0.766842	0.00633913	0.0071767	-0.0022598	-0.999972	0.766835	0.641832	0.00405305
0.096	5.00838	16.5965	12.1633	0.597355	-0.00497679	-0.801961	0.000935018	0.999984	-0.00550921	0.801976	0.00254111	0.597351	6.79049	18.5992	14.5743	0.569642	-0.0271581	-0.821444	0.0442178	0.999019	-0.00236552	0.820702	-0.0349749	0.570284	8.49942	18.7319	17.0364	0.621597	-0.782889	0.026504	0.0442267	0.00129418	-0.999021	0.782088	0.62216	0.0354291	10.3642	18.8646	19.3827	0.678087	-0.724555	-0.123361	-0.175692	0.00318511	-0.98444	0.713674	0.68921	-0.125138	6.8104	14.5993	14.5642	0.560892	-0.00244362	-0.827886	-0.0113755	0.999878	-0.0106582	0.827811	0.0153957	0.560796	8.49307	14.5652	17.0476	0.618953	-0.785426	0.00178435	-0.0106372	-0.0106542	-0.999887	0.785356	0.618863	-0.0149491	10.3499	14.5333	19.4037	0.645259	-0.763928	0.00741841	0.00797601	-0.00297352	-0.999964	0.763922	0.645295	0.00417441
0.1	5.00931	16.5961	12.1603	0.596668	-0.00554324	-0.802469	0.00126874	0.999981	-0.00596425	0.802488	0.00254055	0.596663	6.78822	18.5999	14.5729	0.567603	-0.0295552	-0.822772	0.0478013	0.998853	-0.00290374	0.821913	-0.0376814	0.568365	8.49103	18.7433	17.0386	0.623764	-0.781078	0.0289	0.0478317	0.00124036	-0.998855	0.780147	0.624432	0.0381339	10.3623	18.8868	19.3791	0.68242	-0.718541	-0.134168	-0.190278	0.00259896	-0.981727	0.70576	0.695479	-0.134949	6.8104	14.6	14.5627	0.558741	-0.00290427	-0.829337	-0.0120266	0.99986	-0.011604	0.829255	0.0164577	0.558628	8.48662	14.5639	17.0505	0.619756	-0.784791	0.00224385	-0.0111764	-0.0116849	-0.999869	0.784715	0.61965	-0.0160129	10.3459	14.5304	19.4046	0.649087	-0.760667	0.00849628	0.00892781	-0.00355078	-0.999954	0.760662	0.649133	0.00448632
0.104	5.01029	16.5958	12.1573	0.595991	-0.00617083	-0.802968	0.00159441	0.999978	-0.00650143	0.80299	0.00259453	0.595987	6.78592	18.6005	14.5714	0.566099	-0.0315249	-0.823734	0.0515066	0.998669	-0.00282264	0.822726	-0.0408299	0.566969	8.48421	18.755	17.0396	0.624777	-0.780192	0.0308689	0.0515171	0.00174161	-0.998671	0.779102	0.625537	0.0412813	10.3585	18.9096	19.3769	0.687765	-0.711117	-0.145915	-0.205188	0.00237539	-0.97872	0.696331	0.703069	-0.144279	6.8106	14.6006	14.5611	0.556623	-0.00311156	-0.83076	-0.012594	0.999846	-0.012183	0.83067	0.0172439	0.556498	8.48047	14.5628	17.0531	0.620074	-0.784539	0.00245	-0.011662	-0.0123396	-0.999856	0.784457	0.619956	-0.0168007	10.3407	14.5278	19.4064	0.653555	-0.75682	0.00945904	0.00985196	-0.00399	-0.999944	0.756815	0.653611	0.00484848
0.108	5.01139	16.5954	12.1541	0.595585	-0.00692724	-0.803263	0.00206817	0.999973	-0.00709019	0.80329	0.00256152	0.595583	6.78429	18.6016	14.5691	0.563658	-0.0333196	-0.825336	0.0551951	0.998472	-0.00261413	0.824162	-0.0440811	0.564636	8.47526	18.7672	17.0416	0.626726	-0.778555	0.0326624	0.0551676	0.00252058	-0.998474	0.777285	0.627571	0.0445307	10.3554	18.9327	19.3734	0.692634	-0.703772	-0.157996	-0.220261	0.00221055	-0.975439	0.686835	0.710423	-0.153482	6.81199	14.6017	14.5589	0.553535	-0.0032529	-0.83282	-0.0133853	0.999828	-0.0128018	0.832718	0.0182338	0.553397	8.4726	14.5615	17.057	0.621155	-0.783683	0.0025897	-0.0123359	-0.0130815	-0.999838	0.783591	0.621023	-0.0177931	10.3361	14.5245	19.4078	0.657985	-0.752955	0.0106484	0.0112114	-0.0043438	-0.999928	0.752947	0.658057	0.00558351
